Time (s),Take sample,Powertrain 1 ESC throttle - target (?s)
417.8,,1402.941
417.9,,1402.941
418,,1402.941
418.1,,1402.941
418.2,,1402.941
418.3,,1402.941
418.4,,1402.941
418.5,,1402.941
418.6,,1402.941
418.7,,1402.941
418.8,,1402.941
418.9,,1402.941
419,,1402.941
419.1,,1402.941
419.2,,1402.941
419.3,,1402.941
419.4,,1402.941
419.5,,1402.941
419.6,,1402.941
419.7,,1402.941
419.8,,1402.941
419.9,,1402.941
420,,1402.941
420.1,,1402.941
420.2,,1402.941
420.3,,1402.941
420.4,,1402.941
420.5,,1402.941
420.6,,1402.941
420.7,,1402.941
420.8,,1402.941
420.9,,1402.941
421,,1402.941
421.1,,1402.941
421.2,,1402.941
421.3,,1402.941
421.4,,1402.941
421.5,,1402.941
421.6,,1402.941
421.7,,1402.941
421.8,,1402.941
421.9,,1402.941
422,,1402.941
422.1,,1402.941
422.2,,1402.941
422.3,,1402.941
422.4,,1402.941
422.5,,1402.941
422.6,,1402.941
422.7,,1402.941
422.8,,1402.941
422.9,,1402.941
423,,1402.941
423.1,,1402.941
423.2,,1402.941
423.3,,1402.941
423.4,,1402.941
423.5,,1402.941
423.6,,1402.941
423.7,,1402.941
423.8,,1402.941
423.9,,1400.001
424,,1400.001
424.1,,1400.001
424.2,,1402.941
424.3,,1402.941
424.4,,1402.941
424.5,,1402.941
424.6,,1402.941
424.7,,1402.941
424.8,,1402.941
424.9,,1402.941
425,,1402.941
425.1,,1402.941
425.2,,1402.941
425.3,,1402.941
425.4,,1402.941
425.5,,1402.941
425.6,,1402.941
425.7,,1402.941
425.8,,1402.941
425.9,,1402.941
426,,1402.941
426.1,,1402.941
426.2,,1402.941
426.3,,1402.941
426.4,,1402.941
426.5,,1402.941
426.6,,1402.941
426.7,,1402.941
426.8,,1402.941
426.9,,1402.941
427,,1402.941
427.1,,1402.941
427.2,,1402.941
427.3,,1402.941
427.4,,1402.941
427.5,,1402.941
427.6,,1402.941
427.7,,1402.941
427.8,,1402.941
427.9,,1402.941
428,,1402.941
428.1,,1402.941
428.2,,1402.941
428.3,,1402.941
428.4,,1402.941
428.5,,1402.941
428.6,,1402.941
428.7,,1402.941
428.8,,1402.941
428.9,,1402.941
429,,1402.941
429.1,,1402.941
429.2,,1402.941
429.3,,1402.941
429.4,,1402.941
429.5,,1402.941
429.6,,1402.941
429.7,,1402.941
429.8,,1402.941
429.9,,1402.941
430,,1402.941
430.1,,1402.941
430.2,,1402.941
430.3,,1402.941
430.4,,1402.941
430.5,,1402.941
430.6,,1402.941
430.7,,1402.941
430.8,,1402.941
430.9,,1402.941
431,,1402.941
431.1,,1402.941
431.2,,1402.941
431.3,,1402.941
431.4,,1402.941
431.5,,1402.941
431.6,,1402.941
431.7,,1402.941
431.8,,1402.941
431.9,,1402.941
432,,1402.941
432.1,,1402.941
432.2,,1402.941
432.3,,1402.941
432.4,,1402.941
432.5,,1402.941
432.6,,1402.941
432.7,,1402.941
432.8,,1402.941
432.9,,1402.941
433,,1402.941
433.1,,1402.941
433.2,,1402.941
433.3,,1402.941
433.4,,1402.941
433.5,,1402.941
433.6,,1402.941
433.7,,1402.941
433.8,,1402.941
433.9,,1402.941
434,,1402.941
434.1,,1402.941
434.2,,1402.941
434.3,,1402.941
434.4,,1402.941
434.5,,1402.941
434.6,,1402.941
434.7,,1402.941
434.8,,1402.941
434.9,,1402.941
435,,1402.941
435.1,,1402.941
435.2,,1402.941
435.3,,1402.941
435.4,,1402.941
435.5,,1402.941
435.6,,1402.941
435.7,,1402.941
435.8,,1402.941
435.9,,1402.941
436,,1402.941
436.1,,1402.941
436.2,,1402.941
436.3,,1402.941
436.4,,1402.941
436.5,,1402.941
436.6,,1402.941
436.7,,1402.941
436.8,,1402.941
436.9,,1402.941
437,,1402.941
437.1,,1402.941
437.2,,1402.941
437.3,,1402.941
437.4,,1402.941
437.5,,1402.941
437.6,,1402.941
437.7,,1402.941
437.8,,1402.941
437.9,,1402.941
438,,1402.941
438.1,,1402.941
438.2,,1402.941
438.3,,1402.941
438.4,,1402.941
438.5,,1402.941
438.6,,1402.941
438.7,,1402.941
438.8,,1402.941
438.9,,1402.941
439,,1402.941
439.1,,1402.941
439.2,,1402.941
439.3,,1402.941
439.4,,1402.941
439.5,,1402.941
439.6,,1402.941
439.7,,1402.941
439.8,,1402.941
439.9,,1402.941
440,,1402.941
440.1,,1402.941
440.2,,1402.941
440.3,,1402.941
440.4,,1402.941
440.5,,1400.001
440.6,,1400.001
440.7,,1400.001
440.8,,1400.001
440.9,,1400.001
441,,1400.001
441.1,,1400.001
441.2,,1400.001
441.3,,1402.941
441.4,,1402.941
441.5,,1402.941
441.6,,1402.941
441.7,,1402.941
441.8,,1402.941
441.9,,1402.941
442,,1402.941
442.1,,1402.941
442.2,,1402.941
442.3,,1402.941
442.4,,1402.941
442.5,,1402.941
442.6,,1402.941
442.7,,1402.941
442.8,,1402.941
442.9,,1402.941
443,,1402.941
443.1,,1402.941
443.2,,1402.941
443.3,,1402.941
443.4,,1402.941
443.5,,1402.941
443.6,,1402.941
443.7,,1402.941
443.8,,1402.941
443.9,,1402.941
444,,1402.941
444.1,,1402.941
444.2,,1402.941
444.3,,1402.941
444.4,,1402.941
444.5,,1402.941
444.6,,1402.941
444.7,,1402.941
444.8,,1402.941
444.9,,1402.941
445,,1402.941
445.1,,1402.941
445.2,,1402.941
445.3,,1402.941
445.4,,1402.941
445.5,,1402.941
445.6,,1402.941
445.7,,1402.941
445.8,,1402.941
445.9,,1402.941
446,,1402.941
446.1,,1402.941
446.2,,1402.941
446.3,,1402.941
446.4,,1402.941
446.5,,1402.941
446.6,,1402.941
446.7,,1402.941
446.8,,1402.941
446.9,,1402.941
447,,1402.941
447.1,,1402.941
447.2,,1402.941
447.3,,1402.941
447.4,,1402.941
447.5,,1402.941
447.6,,1402.941
447.7,,1402.941
447.8,,1402.941
447.9,,1402.941
448,,1402.941
448.1,,1402.941
448.2,,1402.941
448.3,,1402.941
448.4,,1402.941
448.5,,1402.941
448.6,,1402.941
448.7,,1402.941
448.8,,1402.941
448.9,,1402.941
449,,1402.941
449.1,,1402.941
449.2,,1402.941
449.3,,1402.941
449.4,,1402.941
449.5,,1402.941
449.6,,1402.941
449.7,,1402.941
449.8,,1402.941
449.9,,1402.941
450,,1402.941
450.1,,1402.941
450.2,,1402.941
450.3,,1402.941
450.4,,1402.941
450.5,,1402.941
450.6,,1402.941
450.7,,1402.941
450.8,,1402.941
450.9,,1402.941
451,,1402.941
451.1,,1402.941
451.2,,1402.941
451.3,,1402.941
451.4,,1402.941
451.5,,1402.941
451.6,,1402.941
451.7,,1402.941
451.8,,1402.941
451.9,,1402.941
452,,1402.941
452.1,,1402.941
452.2,,1402.941
452.3,,1402.941
452.4,,1402.941
452.5,,1402.941
452.6,,1402.941
452.7,,1402.941
452.8,,1402.941
452.9,,1402.941
453,,1402.941
453.1,,1402.941
453.2,,1402.941
453.3,,1402.941
453.4,,1402.941
453.5,,1402.941
453.6,,1402.941
453.7,,1402.941
453.8,,1402.941
453.9,,1402.941
454,,1402.941
454.1,,1402.941
454.2,,1402.941
454.3,,1402.941
454.4,,1402.941
454.5,,1402.941
454.6,,1402.941
454.7,,1402.941
454.8,,1402.941
454.9,,1402.941
455,,1402.941
455.1,,1402.941
455.2,,1402.941
455.3,,1402.941
455.4,,1402.941
455.5,,1402.941
455.6,,1402.941
455.7,,1402.941
455.8,,1402.941
455.9,,1402.941
456,,1402.941
456.1,,1402.941
456.2,,1402.941
456.3,,1402.941
456.4,,1402.941
456.5,,1402.941
456.6,,1402.941
456.7,,1402.941
456.8,,1402.941
456.9,,1402.941
457,,1402.941
457.1,,1402.941
457.2,,1402.941
457.3,,1402.941
457.4,,1402.941
457.5,,1402.941
457.6,,1402.941
457.7,,1402.941
457.8,,1402.941
457.9,,1402.941
458,,1402.941
458.1,,1402.941
458.2,,1402.941
458.3,,1402.941
458.4,,1402.941
458.5,,1402.941
458.6,,1402.941
458.7,,1402.941
458.8,,1402.941
458.9,,1402.941
459,,1402.941
459.1,,1402.941
459.2,,1400.001
459.3,,1400.001
459.4,,1402.941
459.5,,1402.941
459.6,,1402.941
459.7,,1402.941
459.8,,1402.941
459.9,,1402.941
460,,1402.941
460.1,,1402.941
460.2,,1402.941
460.3,,1402.941
460.4,,1400.001
460.5,,1402.941
460.6,,1402.941
460.7,,1402.941
460.8,,1400.001
460.9,,1402.941
461,,1402.941
461.1,,1402.941
461.2,,1402.941
461.3,,1400.001
461.4,,1400.001
461.5,,1400.001
461.6,,1400.001
461.7,,1400.001
461.8,,1400.001
461.9,,1400.001
462,,1402.941
462.1,,1402.941
462.2,,1402.941
462.3,,1400.001
462.4,,1402.941
462.5,,1402.941
462.6,,1402.941
462.7,,1400.001
462.8,,1400.001
462.9,,1400.001
463,,1400.001
463.1,,1402.941
463.2,,1402.941
463.3,,1400.001
463.4,,1400.001
463.5,,1400.001
463.6,,1400.001
463.7,,1402.941
463.8,,1402.941
463.9,,1400.001
464,,1402.941
464.1,,1400.001
464.2,,1400.001
464.3,,1400.001
464.4,,1402.941
464.5,,1402.941
464.6,,1402.941
464.7,,1402.941
464.8,,1402.941
464.9,,1400.001
465,,1402.941
465.1,,1402.941
465.2,,1402.941
465.3,,1402.941
465.4,,1402.941
465.5,,1402.941
465.6,,1402.941
465.7,,1402.941
465.8,,1402.941
465.9,,1402.941
466,,1402.941
466.1,,1402.941
466.2,,1402.941
466.3,,1402.941
466.4,,1402.941
466.5,,1402.941
466.6,,1402.941
466.7,,1400.001
466.8,,1400.001
466.9,,1402.941
467,,1402.941
467.1,,1402.941
467.2,,1402.941
467.3,,1400.001
467.4,,1400.001
467.5,,1402.941
467.6,,1402.941
467.7,,1402.941
467.8,,1400.001
467.9,,1402.941
468,,1400.001
468.1,,1400.001
468.2,,1402.941
468.3,,1402.941
468.4,,1400.001
468.5,,1402.941
468.6,,1402.941
468.7,,1400.001
468.8,,1400.001
468.9,,1402.941
469,,1402.941
469.1,,1402.941
469.2,,1402.941
469.3,,1402.941
469.4,,1402.941
469.5,,1402.941
469.6,,1402.941
469.7,,1402.941
469.8,,1402.941
469.9,,1402.941
470,,1402.941
470.1,,1402.941
470.2,,1402.941
470.3,,1402.941
470.4,,1400.001
470.5,,1397.058
470.6,,1397.058
470.7,,1385.295
470.8,,1367.646
470.9,,1367.646
471,,1367.646
471.1,,1367.646
471.2,,1367.646
471.3,,1367.646
471.4,,1200
471.5,,1200
471.6,,1200
471.7,,1200
471.8,,1200
471.9,,1200
472,,1200
472.1,,1200
472.2,,1200
472.3,,1200
472.4,,1200
472.5,,1200
472.6,,1200
472.7,,1200
472.8,,1200
472.9,,1200
473,,1200
473.1,,1200
473.2,,1200
473.3,,1200
473.4,,1200
473.5,,1200
473.6,,1200
473.7,,1200
473.8,,1200
473.9,,1200
474,,1200
474.1,,1200
474.2,,1200
474.3,,1200
474.4,,1200
474.5,,1200
474.6,,1200
474.7,,1200
474.8,,1200
474.9,,1200
475,,1200
475.1,,1200
475.2,,1200
475.3,,1200
475.4,,1200
475.5,,1200
475.6,,1200
475.7,,1200
475.8,,1200
475.9,,1200
476,,1200
476.1,,1200
476.2,,1200
476.3,,1200
476.4,,1200
476.5,,1200
476.6,,1200
476.7,,1200
476.8,,1200
476.9,,1200
477,,1200
477.1,,1200
477.2,,1200
477.3,,1200
477.4,,1200
477.5,,1200
477.6,,1200
477.7,,1200
477.8,,1200
477.9,,1200
478,,1200
478.1,,1200
478.2,,1200
478.3,,1200
478.4,,1200
478.5,,1200
478.6,,1200
478.7,,1200
478.8,,1200
478.9,,1200
479,,1200
479.1,,1200
479.2,,1200
479.3,,1200
479.4,,1200
479.5,,1200
479.6,,1200
479.7,,1200
479.8,,1200
479.9,,1200
480,,1200
480.1,,1200
480.2,,1200
480.3,,1200
480.4,,1200
480.5,,1200
480.6,,1200
480.7,,1200
480.8,,1200
480.9,,1200
481,,1200
481.1,,1200
481.2,,1200
481.3,,1200
481.4,,1200
481.5,,1200
481.6,,1200
481.7,,1200
481.8,,1200
481.9,,1200
482,,1200
482.1,,1200
482.2,,1200
482.3,,1200
482.4,,1200
482.5,,1200
482.6,,1200
482.7,,1200
482.8,,1200
482.9,,1200
483,,1200
483.1,,1200
483.2,,1200
483.3,,1200
483.4,,1200
483.5,,1200
483.6,,1200
483.7,,1200
483.8,,1200
483.9,,1200
484,,1200
484.1,,1200
484.2,,1200
484.3,,1200
484.4,,1200
484.5,,1200
484.6,,1200
484.7,,1200
484.8,,1200
484.9,,1200
485,,1200
485.1,,1200
485.2,,1200
485.3,,1200
485.4,,1200
485.5,,1200
485.6,,1200
485.7,,1200
485.8,,1200
485.9,,1200
486,,1200
486.1,,1200
486.2,,1200
486.3,,1200
486.4,,1200
486.5,,1200
486.6,,1200
486.7,,1200
486.8,,1200
486.9,,1200
487,,1200
487.1,,1200
487.2,,1200
487.3,,1200
487.4,,1200
487.5,,1200
487.6,,1200
487.7,,1200
487.8,,1200
487.9,,1200
488,,1200
488.1,,1200
488.2,,1200
488.3,,1200
488.4,,1200
488.5,,1200
488.6,,1200
488.7,,1200
488.8,,1200
488.9,,1200
489,,1200
489.1,,1200
489.2,,1200
489.3,,1200
489.4,,1200
489.5,,1200
489.6,,1200
489.7,,1200
489.8,,1200
489.9,,1200
490,,1200
490.1,,1200
490.2,,1200
490.3,,1200
490.4,,1200
490.5,,1200
490.6,,1200
490.7,,1200
490.8,,1200
490.9,,1200
491,,1200
491.1,,1200
491.2,,1200
491.3,,1200
491.4,,1200
491.5,,1200
491.6,,1200
491.7,,1200
491.8,,1200
491.9,,1200
492,,1200
492.1,,1200
492.2,,1200
492.3,,1200
492.4,,1200
492.5,,1200
492.6,,1200
492.7,,1200
492.8,,1200
492.9,,1200
493,,1200
493.1,,1200
493.2,,1200
493.3,,1200
493.4,,1200
493.5,,1200
493.6,,1200
493.7,,1200
493.8,,1200
493.9,,1200
494,,1200
494.1,,1200
494.2,,1200
494.3,,1200
494.4,,1200
494.5,,1200
494.6,,1200
494.7,,1200
494.8,,1200
494.9,,1200
495,,1200
495.1,,1200
495.2,,1200
495.3,,1200
495.4,,1200
495.5,,1200
495.6,,1200
495.7,,1200
495.8,,1200
495.9,,1200
496,,1200
496.1,,1200
496.2,,1200
496.3,,1200
496.4,,1200
496.5,,1200
496.6,,1200
496.7,,1200
496.8,,1200
496.9,,1200
497,,1200
497.1,,1200
497.2,,1200
497.3,,1200
497.4,,1200
497.5,,1200
497.6,,1200
497.7,,1200
497.8,,1200
497.9,,1200
498,,1200
498.1,,1200
498.2,,1200
498.3,,1200
498.4,,1200
498.5,,1200
498.6,,1200
498.7,,1200
498.8,,1200
498.9,,1200
499,,1200
499.1,,1200
499.2,,1200
499.3,,1200
499.4,,1200
499.5,,1200
499.6,,1200
499.7,,1200
499.8,,1200
499.9,,1200
500,,1200
500.1,,1200
500.2,,1200
500.3,,1200
500.4,,1205.883
500.5,,1208.823
500.6,,1214.706
500.7,,1220.589
500.8,,1226.472
500.9,,1232.352
501,,1235.295
501.1,,1241.175
501.2,,1247.058
501.3,,1258.824
501.4,,1264.7069999999999
501.5,,1267.647
501.6,,1270.587
501.7,,1276.47
501.8,,1279.413
501.9,,1285.2930000000001
502,,1288.236
502.1,,1294.119
502.2,,1302.942
502.3,,1305.882
502.4,,1311.765
502.5,,1314.705
502.6,,1329.411
502.7,,1335.2939999999999
502.8,,1338.234
502.9,,1341.177
503,,1344.117
503.1,,1344.117
503.2,,1347.06
503.3,,1350
503.4,,1350
503.5,,1350
503.6,,1350
503.7,,1352.94
503.8,,1355.883
503.9,,1355.883
504,,1355.883
504.1,,1358.823
504.2,,1358.823
504.3,,1358.823
504.4,,1358.823
504.5,,1358.823
504.6,,1358.823
504.7,,1358.823
504.8,,1358.823
504.9,,1355.883
505,,1355.883
505.1,,1352.94
505.2,,1352.94
505.3,,1350
505.4,,1347.06
505.5,,1347.06
505.6,,1347.06
505.7,,1344.117
505.8,,1344.117
505.9,,1344.117
506,,1344.117
506.1,,1341.177
506.2,,1338.234
506.3,,1335.2939999999999
506.4,,1332.354
506.5,,1329.411
506.6,,1329.411
506.7,,1326.471
506.8,,1323.528
506.9,,1323.528
507,,1320.588
507.1,,1317.648
507.2,,1317.648
507.3,,1317.648
507.4,,1317.648
507.5,,1317.648
507.6,,1311.765
507.7,,1308.825
507.8,,1308.825
507.9,,1308.825
508,,1311.765
508.1,,1314.705
508.2,,1314.705
508.3,,1314.705
508.4,,1314.705
508.5,,1314.705
508.6,,1314.705
508.7,,1314.705
508.8,,1314.705
508.9,,1314.705
509,,1308.825
509.1,,1302.942
509.2,,1299.999
509.3,,1299.999
509.4,,1299.999
509.5,,1308.825
509.6,,1311.765
509.7,,1311.765
509.8,,1311.765
509.9,,1311.765
510,,1308.825
510.1,,1305.882
510.2,,1302.942
510.3,,1299.999
510.4,,1299.999
510.5,,1299.999
510.6,,1299.999
510.7,,1299.999
510.8,,1299.999
510.9,,1305.882
511,,1311.765
511.1,,1314.705
511.2,,1317.648
511.3,,1317.648
511.4,,1320.588
511.5,,1320.588
511.6,,1320.588
511.7,,1323.528
511.8,,1323.528
511.9,,1323.528
512,,1326.471
512.1,,1329.411
512.2,,1332.354
512.3,,1332.354
512.4,,1335.2939999999999
512.5,,1338.234
512.6,,1341.177
512.7,,1341.177
512.8,,1344.117
512.9,,1344.117
513,,1344.117
513.1,,1347.06
513.2,,1350
513.3,,1350
513.4,,1350
513.5,,1350
513.6,,1350
513.7,,1350
513.8,,1350
513.9,,1350
514,,1350
514.1,,1350
514.2,,1350
514.3,,1350
514.4,,1352.94
514.5,,1355.883
514.6,,1358.823
514.7,,1358.823
514.8,,1358.823
514.9,,1358.823
515,,1358.823
515.1,,1358.823
515.2,,1358.823
515.3,,1358.823
515.4,,1358.823
515.5,,1358.823
515.6,,1358.823
515.7,,1358.823
515.8,,1358.823
515.9,,1355.883
516,,1355.883
516.1,,1355.883
516.2,,1352.94
516.3,,1352.94
516.4,,1352.94
516.5,,1352.94
516.6,,1352.94
516.7,,1352.94
516.8,,1350
516.9,,1350
517,,1350
517.1,,1350
517.2,,1350
517.3,,1350
517.4,,1350
517.5,,1350
517.6,,1350
517.7,,1350
517.8,,1350
517.9,,1350
518,,1341.177
518.1,,1335.2939999999999
518.2,,1332.354
518.3,,1332.354
518.4,,1335.2939999999999
518.5,,1338.234
518.6,,1338.234
518.7,,1338.234
518.8,,1338.234
518.9,,1335.2939999999999
519,,1332.354
519.1,,1332.354
519.2,,1332.354
519.3,,1332.354
519.4,,1332.354
519.5,,1332.354
519.6,,1332.354
519.7,,1332.354
519.8,,1332.354
519.9,,1335.2939999999999
520,,1335.2939999999999
520.1,,1338.234
520.2,,1341.177
520.3,,1341.177
520.4,,1344.117
520.5,,1344.117
520.6,,1347.06
520.7,,1347.06
520.8,,1350
520.9,,1350
521,,1352.94
521.1,,1352.94
521.2,,1352.94
521.3,,1352.94
521.4,,1352.94
521.5,,1355.883
521.6,,1355.883
521.7,,1355.883
521.8,,1358.823
521.9,,1358.823
522,,1358.823
522.1,,1358.823
522.2,,1355.883
522.3,,1355.883
522.4,,1355.883
522.5,,1355.883
522.6,,1355.883
522.7,,1355.883
522.8,,1358.823
522.9,,1358.823
523,,1361.766
523.1,,1367.646
523.2,,1367.646
523.3,,1367.646
523.4,,1367.646
523.5,,1367.646
523.6,,1370.589
523.7,,1370.589
523.8,,1367.646
523.9,,1364.706
524,,1361.766
524.1,,1361.766
524.2,,1358.823
524.3,,1358.823
524.4,,1358.823
524.5,,1358.823
524.6,,1361.766
524.7,,1367.646
524.8,,1370.589
524.9,,1376.472
525,,1376.472
525.1,,1376.472
525.2,,1376.472
525.3,,1376.472
525.4,,1373.529
525.5,,1373.529
525.6,,1373.529
525.7,,1373.529
525.8,,1373.529
525.9,,1373.529
526,,1373.529
526.1,,1370.589
526.2,,1367.646
526.3,,1367.646
526.4,,1358.823
526.5,,1344.117
526.6,,1338.234
526.7,,1332.354
526.8,,1326.471
526.9,,1323.528
527,,1323.528
527.1,,1314.705
527.2,,1308.825
527.3,,1305.882
527.4,,1302.942
527.5,,1299.999
527.6,,1297.059
527.7,,1291.176
527.8,,1285.2930000000001
527.9,,1279.413
528,,1276.47
528.1,,1273.53
528.2,,1267.647
528.3,,1264.7069999999999
528.4,,1261.764
528.5,,1258.824
528.6,,1255.881
528.7,,1255.881
528.8,,1250.001
528.9,,1244.118
529,,1241.175
529.1,,1235.295
529.2,,1223.529
529.3,,1214.706
529.4,,1211.766
529.5,,1205.883
529.6,,1200
529.7,,1200
529.8,,1200
529.9,,1200
530,,1200
530.1,,1200
530.2,,1200
530.3,,1200
530.4,,1200
530.5,,1200
530.6,,1200
530.7,,1200
530.8,,1200
530.9,,1200
531,,1200
531.1,,1200
531.2,,1200
531.3,,1200
531.4,,1200
531.5,,1200
531.6,,1200
531.7,,1200
531.8,,1200
531.9,,1200
532,,1200
532.1,,1200
532.2,,1200
532.3,,1200
532.4,,1200
532.5,,1200
532.6,,1200
532.7,,1200
532.8,,1200
532.9,,1200
533,,1200
533.1,,1200
533.2,,1200
533.3,,1200
533.4,,1200
533.5,,1200
533.6,,1200
533.7,,1200
533.8,,1200
533.9,,1200
534,,1200
534.1,,1200
534.2,,1200
534.3,,1200
534.4,,1200
534.5,,1200
534.6,,1200
534.7,,1200
534.8,,1200
534.9,,1200
535,,1200
535.1,,1200
535.2,,1200
535.3,,1200
535.4,,1200
535.5,,1200
535.6,,1200
535.7,,1200
535.8,,1200
535.9,,1200
536,,1200
536.1,,1200
536.2,,1200
536.3,,1200
536.4,,1200
536.5,,1200
536.6,,1200
536.7,,1200
536.8,,1200
536.9,,1200
537,,1200
537.1,,1200
537.2,,1200
537.3,,1200
537.4,,1200
537.5,,1200
537.6,,1200
537.7,,1200
537.8,,1200
537.9,,1200
538,,1200
538.1,,1200
538.2,,1200
538.3,,1200
538.4,,1200
538.5,,1200
538.6,,1200
538.7,,1200
538.8,,1200
538.9,,1200
539,,1200
539.1,,1200
539.2,,1200
539.3,,1200
539.4,,1200
539.5,,1200
539.6,,1200
539.7,,1200
539.8,,1200
539.9,,1200
540,,1200
540.1,,1200
540.2,,1200
540.3,,1200
540.4,,1200
540.5,,1200
540.6,,1200
540.7,,1500
540.8,,1500
540.9,,1500
541,,1500
541.1,,1500
541.2,,1500
541.3,,1500
541.4,,1500
541.5,,1500
541.6,,1500
541.7,,1500
541.8,,1500
541.9,,1500
542,,1500
542.1,,1500
542.2,,1500
542.3,,1500
542.4,,1500
542.5,,1500
542.6,,1500
542.7,,1500
542.8,,1500
542.9,,1500
543,,1500
543.1,,1500
543.2,,1500
543.3,,1500
543.4,,1500
543.5,,1500
543.6,,1500
543.7,,1500
543.8,,1500
543.9,,1500
544,,1500
544.1,,1500
544.2,,1500
544.3,,1500
544.4,,1500
544.5,,1500
544.6,,1500
544.7,,1500
544.8,,1500
544.9,,1500
545,,1500
545.1,,1200
545.2,,1200
545.3,,1200
545.4,,1200
545.5,,1200
545.6,,1200
545.7,,1200
545.8,,1200
545.9,,1200
546,,1200
546.1,,1200
546.2,,1200
546.3,,1200
546.4,,1200
546.5,,1200
546.6,,1200
546.7,,1200
546.8,,1200
546.9,,1200
547,,1200
547.1,,1200
547.2,,1200
547.3,,1200
547.4,,1205.883
547.5,,1211.766
547.6,,1223.529
547.7,,1241.175
547.8,,1247.058
547.9,,1255.881
548,,1261.764
548.1,,1270.587
548.2,,1285.2930000000001
548.3,,1294.119
548.4,,1302.942
548.5,,1311.765
548.6,,1317.648
548.7,,1323.528
548.8,,1329.411
548.9,,1338.234
549,,1344.117
549.1,,1352.94
549.2,,1361.766
549.3,,1370.589
549.4,,1376.472
549.5,,1382.352
549.6,,1388.2350000000001
549.7,,1394.118
549.8,,1400.001
549.9,,1405.8809999999999
550,,1408.824
550.1,,1414.7069999999999
550.2,,1417.647
550.3,,1423.53
550.4,,1426.47
550.5,,1432.353
550.6,,1435.2930000000001
550.7,,1438.236
550.8,,1438.236
550.9,,1438.236
551,,1441.176
551.1,,1441.176
551.2,,1444.1190000000001
551.3,,1444.1190000000001
551.4,,1444.1190000000001
551.5,,1444.1190000000001
551.6,,1444.1190000000001
551.7,,1444.1190000000001
551.8,,1444.1190000000001
551.9,,1444.1190000000001
552,,1444.1190000000001
552.1,,1444.1190000000001
552.2,,1441.176
552.3,,1441.176
552.4,,1441.176
552.5,,1438.236
552.6,,1438.236
552.7,,1438.236
552.8,,1435.2930000000001
552.9,,1432.353
553,,1429.413
553.1,,1426.47
553.2,,1420.587
553.3,,1411.764
553.4,,1405.8809999999999
553.5,,1405.8809999999999
553.6,,1405.8809999999999
553.7,,1402.941
553.8,,1400.001
553.9,,1400.001
554,,1400.001
554.1,,1400.001
554.2,,1400.001
554.3,,1400.001
554.4,,1397.058
554.5,,1394.118
554.6,,1394.118
554.7,,1391.175
554.8,,1391.175
554.9,,1391.175
555,,1391.175
555.1,,1394.118
555.2,,1394.118
555.3,,1397.058
555.4,,1397.058
555.5,,1400.001
555.6,,1400.001
555.7,,1400.001
555.8,,1397.058
555.9,,1394.118
556,,1391.175
556.1,,1391.175
556.2,,1385.295
556.3,,1385.295
556.4,,1385.295
556.5,,1385.295
556.6,,1388.2350000000001
556.7,,1388.2350000000001
556.8,,1388.2350000000001
556.9,,1391.175
557,,1391.175
557.1,,1394.118
557.2,,1394.118
557.3,,1394.118
557.4,,1394.118
557.5,,1394.118
557.6,,1394.118
557.7,,1394.118
557.8,,1391.175
557.9,,1388.2350000000001
558,,1388.2350000000001
558.1,,1388.2350000000001
558.2,,1391.175
558.3,,1391.175
558.4,,1394.118
558.5,,1394.118
558.6,,1394.118
558.7,,1397.058
558.8,,1397.058
558.9,,1397.058
559,,1397.058
559.1,,1400.001
559.2,,1400.001
559.3,,1400.001
559.4,,1402.941
559.5,,1405.8809999999999
559.6,,1405.8809999999999
559.7,,1405.8809999999999
559.8,,1405.8809999999999
559.9,,1408.824
560,,1408.824
560.1,,1411.764
560.2,,1411.764
560.3,,1414.7069999999999
560.4,,1414.7069999999999
560.5,,1414.7069999999999
560.6,,1411.764
560.7,,1408.824
560.8,,1405.8809999999999
560.9,,1402.941
561,,1402.941
561.1,,1402.941
561.2,,1400.001
561.3,,1400.001
561.4,,1400.001
561.5,,1405.8809999999999
561.6,,1408.824
561.7,,1411.764
561.8,,1411.764
561.9,,1411.764
562,,1411.764
562.1,,1408.824
562.2,,1405.8809999999999
562.3,,1405.8809999999999
562.4,,1402.941
562.5,,1400.001
562.6,,1397.058
562.7,,1397.058
562.8,,1397.058
562.9,,1400.001
563,,1400.001
563.1,,1400.001
563.2,,1402.941
563.3,,1408.824
563.4,,1408.824
563.5,,1408.824
563.6,,1408.824
563.7,,1408.824
563.8,,1408.824
563.9,,1408.824
564,,1408.824
564.1,,1408.824
564.2,,1408.824
564.3,,1411.764
564.4,,1414.7069999999999
564.5,,1414.7069999999999
564.6,,1414.7069999999999
564.7,,1411.764
564.8,,1408.824
564.9,,1408.824
565,,1408.824
565.1,,1408.824
565.2,,1408.824
565.3,,1408.824
565.4,,1408.824
565.5,,1408.824
565.6,,1408.824
565.7,,1408.824
565.8,,1408.824
565.9,,1408.824
566,,1408.824
566.1,,1408.824
566.2,,1414.7069999999999
566.3,,1417.647
566.4,,1417.647
566.5,,1417.647
566.6,,1417.647
566.7,,1420.587
566.8,,1420.587
566.9,,1420.587
567,,1420.587
567.1,,1420.587
567.2,,1420.587
567.3,,1420.587
567.4,,1423.53
567.5,,1423.53
567.6,,1426.47
567.7,,1429.413
567.8,,1429.413
567.9,,1429.413
568,,1429.413
568.1,,1429.413
568.2,,1429.413
568.3,,1429.413
