Time (s),Powertrain 1 - ESC throttle (μs),Powertrain 1 - force Fz (thrust) (N),Powertrain 1 - torque MZ (torque) (N⋅m),Powertrain 1 - voltage (V),Powertrain 1 - current (A),Powertrain 1 - rotation speed (rpm),Powertrain 1 - electrical power (W),Powertrain 1 - mechanical power (W),Powertrain 1 - motor & ESC efficiency (%),Powertrain 1 - propeller efficiency (N/W),Powertrain 1 - powertrain efficiency (N/W),Powertrain 1 - Temperature PT100 2 (°C)
5.1,2000,-24.79543113708496,0.4968791604042053,16.841341018676758,61.25569152832031,12914.738208763718,1031.6279296875,671.993408203125,65.13912081718445,-0.03689832612872124,-0.024035245180130005,26.583184814453148
5.2,2000,-26.372970581054688,0.5312654972076416,16.827646255493164,68.27297973632812,13311.979388099018,1148.87353515625,740.5985717773438,64.46301937103271,-0.035610344260931015,-0.022955503314733505,26.580712890625023
5.3,2000,-27.769346237182617,0.5556736588478088,16.838647842407227,73.90914154052734,13657.791683638387,1244.530029296875,794.7470092773438,63.85921239852905,-0.034941114485263824,-0.02231311984360218,26.578942871093773
5.4,2000,-28.7749080657959,0.5745548009872437,16.849437713623047,78.38377380371094,13917.478462951669,1320.7225341796875,837.376220703125,63.40289115905762,-0.03436317667365074,-0.0217872466892004,26.576257324218773
5.5,2000,-29.454904556274414,0.5912996530532837,16.854097366333008,82.19725036621094,14103.757356135051,1385.3604736328125,873.3153076171875,63.03884983062744,-0.03372768685221672,-0.02126154489815235,26.574639892578148
5.6,2000,-29.974348068237305,0.6022899746894836,16.858457565307617,85.31855773925781,14253.939628460641,1438.3392333984375,899.0195922851562,62.50399947166443,-0.03334115073084831,-0.020839553326368332,26.571679687500023
5.7,2000,-30.459840774536133,0.6102712750434875,16.862043380737305,87.84217071533203,14381.962217181423,1481.198486328125,919.1146240234375,62.05209493637085,-0.03314041346311569,-0.02056432142853737,26.569482421875023
5.8,2000,-30.769588470458984,0.6190446019172668,16.86281967163086,89.92101287841797,14478.434358955972,1516.32177734375,938.5818481445312,61.898595094680786,-0.032783061265945435,-0.02029225416481495,26.567834472656273
5.9,2000,-31.00925064086914,0.6243422031402588,16.860872268676758,91.74844360351562,14546.869430237995,1546.958740234375,951.0883178710938,61.48116588592529,-0.03260396420955658,-0.02004529908299446,26.565515136718773
6,2000,-31.177865982055664,0.6277133822441101,16.857967376708984,93.35255432128906,14597.26668226169,1573.734375,959.53662109375,60.97195744514465,-0.03249262645840645,-0.019811391830444336,26.563745117187523
6.1,2000,-31.324607849121094,0.6277618408203125,16.856216430664062,94.57034301757812,14622.268307404036,1594.09814453125,961.2542724609375,60.30082106590271,-0.03258722275495529,-0.01965036243200302,26.561242675781273
6.2,2000,-31.168094635009766,0.6069228053092957,16.853395462036133,95.0009994506836,14567.455438258037,1601.08935546875,925.8609619140625,57.8269362449646,-0.033663902431726456,-0.019466804340481758,26.559442138671898
6.3,2000,-30.63096809387207,0.59937983751297,16.823570251464844,96.32890319824219,14460.61568859389,1620.5960693359375,907.6481323242188,56.007057428359985,-0.03374762460589409,-0.018901050090789795,26.556695556640648
6.4,2000,-30.32021141052246,0.5955665707588196,16.804418563842773,97.64543151855469,14387.118044671379,1640.874755859375,897.289794921875,54.6836256980896,-0.03379087895154953,-0.01847807876765728,26.554742431640648
6.5,2000,-30.219369888305664,0.5879632830619812,16.76732063293457,98.56951141357422,14327.014128503693,1652.74658203125,882.1339111328125,53.37381362915039,-0.03425712510943413,-0.018284333869814873,26.552453613281273
6.6,2000,-29.9626522064209,0.57578444480896,16.66653823852539,98.82477569580078,14248.584468729947,1647.06689453125,859.1327514648438,52.16137170791626,-0.03487546369433403,-0.018191520124673843,26.549432373046898
6.7,2000,-29.624292373657227,0.5709872841835022,16.56888198852539,98.84657287597656,14169.69552882257,1637.7772216796875,847.2578125,51.732176542282104,-0.0349649116396904,-0.01808810979127884,26.544793701171898
6.8,2000,-29.474496841430664,0.565275251865387,16.47439193725586,98.80960083007812,14098.754233461097,1627.828125,834.5825805664062,51.26970410346985,-0.035316452383995056,-0.01810663938522339,26.540216064453148
6.9,2000,-29.25115203857422,0.5625504851341248,16.39130401611328,98.79370880126953,14037.478803246971,1619.357666015625,826.949951171875,51.06654167175293,-0.03537233546376228,-0.01806342788040638,26.537652587890648
7,2000,-28.999961853027344,0.5607505440711975,16.350786209106445,98.78250122070312,14000.196680115321,1615.1715087890625,822.1148071289062,50.89953541755676,-0.03527483344078064,-0.01795472577214241,26.536950683593773
7.1,2000,-29.01507568359375,0.5580310225486755,16.308469772338867,98.79720306396484,13982.217145137909,1611.231201171875,817.0770263671875,50.71134567260742,-0.035510819405317307,-0.01800801418721676,26.536523437500023
7.2,2000,-28.954824447631836,0.554265022277832,16.289119720458984,98.78395080566406,13972.112982198061,1609.1036376953125,810.976318359375,50.399261713027954,-0.035703662782907486,-0.017994381487369537,26.534753417968773
7.3,2000,-28.782011032104492,0.5545127987861633,16.282405853271484,98.79900360107422,13974.130784003422,1608.6854248046875,811.4560546875,50.44218301773071,-0.03546958789229393,-0.01789163425564766,26.532800292968773
7.4,2000,-28.697423934936523,0.5539745092391968,16.27171516418457,98.78005981445312,13965.339183069835,1607.321044921875,810.1583251953125,50.40426254272461,-0.03542199730873108,-0.017854195088148117,26.531182861328148
7.5,2000,-28.675046920776367,0.5516215562820435,16.27554702758789,98.77433776855469,13955.766572771954,1607.6063232421875,806.1642456054688,50.14687180519104,-0.03556973114609718,-0.017837107181549072,26.529565429687523
7.6,2000,-28.446422576904297,0.5528625845909119,16.25619125366211,98.75749206542969,13939.612501472877,1605.420654296875,807.042724609375,50.26986002922058,-0.03524772822856903,-0.017718983814120293,26.527215576171898
7.7,2000,-28.36366844177246,0.5544930696487427,16.233129501342773,98.75326538085938,13924.884063685038,1603.0745849609375,808.5675659179688,50.43855309486389,-0.03507890924811363,-0.0176932942122221,26.524072265625023
7.8,2000,-28.497529983520508,0.5543580055236816,16.235414505004883,98.74127197265625,13923.088907832782,1603.10546875,808.2664184570312,50.41879415512085,-0.035257596522569656,-0.017776453867554665,26.520684814453148
7.9,2000,-28.611114501953125,0.5547727942466736,16.236215591430664,98.766357421875,13925.952997397064,1603.5919189453125,809.03759765625,50.45158863067627,-0.03536438196897507,-0.017841892316937447,26.518151855468773
8,2000,-28.667787551879883,0.5538605451583862,16.235626220703125,98.75606536865234,13911.082345963789,1603.3665771484375,806.8447265625,50.32191276550293,-0.035530734807252884,-0.017879746854305267,26.516290283203148
8.1,2000,-28.80636978149414,0.5537611842155457,16.228296279907227,98.75908660888672,13891.621224565455,1602.6917724609375,805.5714721679688,50.26365518569946,-0.03575892746448517,-0.01797374337911606,26.514367675781273
8.2,2000,-28.827415466308594,0.5553322434425354,16.209197998046875,98.75849151611328,13873.164924170138,1600.7958984375,806.7835693359375,50.3989040851593,-0.03573128581047058,-0.018008176237344742,26.512658691406273
8.3,2000,-28.90878677368164,0.5556896328926086,16.205474853515625,98.74954223632812,13865.761654808004,1600.283203125,806.8720092773438,50.420576333999634,-0.03582821786403656,-0.018064793199300766,26.511834716796898
8.4,2000,-28.889968872070312,0.5540951490402222,16.210464477539062,98.7596664428711,13851.558941234041,1600.9400634765625,803.732666015625,50.20379424095154,-0.03594474866986275,-0.01804562844336033,26.511590576171898
8.5,2000,-28.896392822265625,0.5567231178283691,16.207210540771484,98.7942886352539,13866.768807182258,1601.1798095703125,808.4313354492188,50.48972964286804,-0.03574378043413162,-0.018046937882900238,26.512322998046898
8.6,2000,-28.713266372680664,0.5551211833953857,16.23884391784668,98.78170776367188,13885.26357520298,1604.1007080078125,807.1802978515625,50.31980276107788,-0.03557230904698372,-0.01789991557598114,26.512414550781273
8.7,2000,-28.83120346069336,0.5532054305076599,16.26287078857422,98.7474594116211,13905.953329243053,1605.9171142578125,805.59326171875,50.16406178474426,-0.03578878566622734,-0.01795310713350773,26.511834716796898
8.8,2000,-28.816097259521484,0.5550432205200195,16.254764556884766,98.77408599853516,13909.7045055629,1605.549560546875,808.487548828125,50.35581588745117,-0.035641979426145554,-0.017947809770703316,26.510980224609398
8.9,2000,-28.715662002563477,0.5519932508468628,16.2789249420166,98.74034118652344,13906.869558139075,1607.3865966796875,803.8809814453125,50.0116765499115,-0.03572128340601921,-0.017864814028143883,26.509851074218773
9,2000,-28.500694274902344,0.5512179136276245,16.311479568481445,98.74947357177734,13922.833622682363,1610.75,803.67333984375,49.8943567276001,-0.03546303138136864,-0.017694052308797836,26.508813476562523
9.1,2000,-28.548725128173828,0.5470662713050842,16.334869384765625,98.74433898925781,13939.35488495122,1612.975830078125,798.5667724609375,49.50890839099884,-0.035749953240156174,-0.017699413001537323,26.507745361328148
9.2,2000,-28.546585083007812,0.5481386780738831,16.332565307617188,98.74444580078125,13939.23598501815,1612.7501220703125,800.1253662109375,49.61248338222504,-0.03567764163017273,-0.0177005622535944,26.507501220703148
9.3,2000,-28.63964080810547,0.5495185852050781,16.31389617919922,98.75132751464844,13933.57424996983,1611.0189208984375,801.8138427734375,49.77060258388519,-0.03571856766939163,-0.017777346074581146,26.507073974609398
9.4,2000,-28.657976150512695,0.5504667162895203,16.306354522705078,98.74508666992188,13901.262610314818,1610.17236328125,801.3346557617188,49.767011404037476,-0.03576280549168587,-0.017798079177737236,26.506707763671898
9.5,2000,-28.714641571044922,0.5533563494682312,16.287857055664062,98.74263763427734,13893.307971655206,1608.305908203125,805.0802612304688,50.057655572891235,-0.035666804760694504,-0.01785396784543991,26.506585693359398
9.6,2000,-28.760305404663086,0.5526103377342224,16.250953674316406,98.76170349121094,13877.310102228987,1604.971923828125,803.069091796875,50.03633499145508,-0.03581298887729645,-0.01791950687766075,26.506311035156273
9.7,2000,-28.723417282104492,0.5536668300628662,16.263948440551758,98.76134490966797,13880.736052261313,1606.2493896484375,804.8030395507812,50.10448694229126,-0.03568999469280243,-0.017882289364933968,26.506250000000023
9.8,2000,-28.653608322143555,0.5505040884017944,16.29656982421875,98.76151275634766,13891.368270786274,1609.473876953125,800.8186645507812,49.756550788879395,-0.035780396312475204,-0.017803089693188667,26.506402587890648
9.9,2000,-28.601520538330078,0.5510802865028381,16.310314178466797,98.76591491699219,13902.104235331266,1610.903076171875,802.2764282226562,49.80289936065674,-0.035650454461574554,-0.01775496080517769,26.506585693359398
10,2000,-28.446252822875977,0.5513323545455933,16.311731338500977,98.77347564697266,13896.591708042093,1611.1663818359375,802.3251342773438,49.79778230190277,-0.03545476868748665,-0.017655689269304276,26.507714843750023
10.1,2000,-28.476408004760742,0.5497420430183411,16.33499526977539,98.73780822753906,13897.503274195642,1612.881591796875,800.0632934570312,49.604588747024536,-0.0355926938354969,-0.01765560917556286,26.507775878906273
10.2,2000,-28.400630950927734,0.5503029823303223,16.342863082885742,98.75251007080078,13904.667578006014,1613.8988037109375,801.2925415039062,49.64949190616608,-0.03544352203607559,-0.017597530037164688,26.508599853515648
10.3,2000,-28.39287567138672,0.5487966537475586,16.34115982055664,98.77029418945312,13915.553915995775,1614.0211181640625,799.7247924804688,49.548596143722534,-0.03550330549478531,-0.017591390758752823,26.510186767578148
10.4,2000,-28.426042556762695,0.5453242063522339,16.36368751525879,98.78679656982422,13909.346640078067,1616.5162353515625,794.3101806640625,49.13716018199921,-0.035787079483270645,-0.017584754154086113,26.512292480468773
10.5,2000,-28.542587280273438,0.5452138185501099,16.37803077697754,98.75251770019531,13918.752557332524,1617.371826171875,794.6864013671875,49.134430289268494,-0.03591679409146309,-0.01764751225709915,26.512963867187523
10.6,2000,-28.521852493286133,0.5457935929298401,16.375436782836914,98.75318145751953,13909.00509419189,1617.12646484375,794.974365234375,49.159687757492065,-0.03587770089507103,-0.01763736642897129,26.514276123046898
10.7,2000,-28.49612808227539,0.5461973547935486,16.347665786743164,98.77229309082031,13911.895994525396,1614.6964111328125,795.727783203125,49.280333518981934,-0.0358114019036293,-0.01764797791838646,26.516503906250023
10.8,2000,-28.362659454345703,0.547612726688385,16.349653244018555,98.76668548583984,13922.08758388662,1614.801025390625,798.3742065429688,49.44102764129639,-0.03552551940083504,-0.017564181238412857,26.517907714843773
10.9,2000,-28.355175018310547,0.5466652512550354,16.367952346801758,98.76297760009766,13937.601693781224,1616.5477294921875,797.8810424804688,49.35709834098816,-0.03553809970617294,-0.017540574073791504,26.519799804687523
11,1997,-28.4182186126709,0.546172559261322,16.39571762084961,98.75995635986328,13944.387149765633,1619.2403564453125,797.5499877929688,49.25457835197449,-0.03563189506530762,-0.017550339922308922,26.522607421875023
11.1,1997,-28.553447723388672,0.5490344762802124,16.372522354125977,98.7800064086914,13929.1189995365,1617.27783203125,800.851318359375,49.51847195625305,-0.035653870552778244,-0.017655251547694206,26.524926757812523
11.2,1997,-28.70204734802246,0.5488933324813843,16.35516929626465,98.76344299316406,13895.213867641205,1615.2928466796875,798.696533203125,49.44593012332916,-0.035936109721660614,-0.017768943682312965,26.527520751953148
11.3,1997,-28.776458740234375,0.550330400466919,16.292322158813477,98.7752914428711,13870.471024706134,1609.27880859375,799.3616943359375,49.672043323516846,-0.035999298095703125,-0.01788158528506756,26.529718017578148
11.4,1997,-28.676631927490234,0.5515888333320618,16.296241760253906,98.78147888183594,13877.204024837716,1609.766845703125,801.5784912109375,49.794694781303406,-0.03577519953250885,-0.01781415194272995,26.532128906250023
11.5,1997,-28.677663803100586,0.55181485414505,16.31059455871582,98.75518035888672,13883.046441156881,1610.7557373046875,802.2445678710938,49.805477261543274,-0.03574678674340248,-0.01780385710299015,26.533685302734398
11.6,1997,-28.583066940307617,0.5527932047843933,16.322601318359375,98.77018737792969,13884.74134804596,1612.1864013671875,803.7650146484375,49.855589866638184,-0.03556147217750549,-0.0177293810993433,26.536370849609398
11.7,1997,-28.520723342895508,0.5513279438018799,16.33095359802246,98.75599670410156,13876.74824176094,1612.779541015625,801.1730346679688,49.67653751373291,-0.03559870645403862,-0.017684204503893852,26.538079833984398
11.8,1997,-28.559804916381836,0.5525738000869751,16.307641983032227,98.74005889892578,13863.60397072844,1610.217529296875,802.222900390625,49.82077777385712,-0.03560083359479904,-0.017736613750457764,26.540277099609398
11.9,1997,-28.580244064331055,0.554939866065979,16.301546096801758,98.74250793457031,13851.963434143609,1609.655517578125,804.9814453125,50.00954866409302,-0.03550422564148903,-0.017755502834916115,26.542291259765648
12,1972,-28.69103240966797,0.5544217824935913,16.296194076538086,98.73651885986328,13853.865833072754,1609.0294189453125,804.3403930664062,49.989163875579834,-0.035670261830091476,-0.017831265926361084,26.543939208984398
12.1,1972,-28.7215633392334,0.553252100944519,16.29376220703125,98.75135040283203,13849.150634746533,1609.031005859375,802.3703002929688,49.866676330566406,-0.035795897245407104,-0.017850223928689957,26.545861816406273
12.2,1972,-28.67094612121582,0.5522774457931519,16.292102813720703,98.75545501708984,13852.11031053152,1608.93408203125,801.1279296875,49.792465567588806,-0.03578822314739227,-0.017819838598370552,26.547540283203148
12.3,1972,-28.48323631286621,0.5493529438972473,16.319875717163086,98.7340087890625,13868.809922699986,1611.3267822265625,797.8463745117188,49.51487183570862,-0.035700153559446335,-0.017676884308457375,26.549401855468773
12.4,1972,-28.292613983154297,0.5478647947311401,16.353097915649414,98.76261901855469,13885.63076617276,1615.0748291015625,796.650146484375,49.32589530944824,-0.035514477640390396,-0.017517834901809692,26.551232910156273
12.5,1972,-28.24837303161621,0.5474711656570435,16.391563415527344,98.7607421875,13902.141537271053,1618.843017578125,797.0242919921875,49.23419654369354,-0.0354422964155674,-0.01744973100721836,26.552392578125023
12.6,1972,-28.335834503173828,0.5454726815223694,16.38620948791504,98.74849700927734,13904.060255798855,1618.113525390625,794.2244873046875,49.0833580493927,-0.035677362233400345,-0.017511647194623947,26.554498291015648
12.7,1972,-28.497798919677734,0.546851396560669,16.39548110961914,98.77249145507812,13907.360311784401,1619.4224853515625,796.4208984375,49.1793155670166,-0.035782333463430405,-0.017597507685422897,26.556726074218773
12.8,1972,-28.50660514831543,0.5480661392211914,16.402498245239258,98.73493194580078,13913.48132696635,1619.49951171875,798.5413208007812,49.30790662765503,-0.03569834679365158,-0.017602108418941498,26.557885742187523
12.9,1972,-28.407594680786133,0.548653781414032,16.39267921447754,98.76458740234375,13909.02024810493,1619.0162353515625,799.1412353515625,49.359679222106934,-0.0355476513504982,-0.017546208575367928,26.559197998046898
13,1956,-28.237308502197266,0.549877941608429,16.41535758972168,98.75521850585938,13908.555139543208,1621.1021728515625,800.8974609375,49.40450191497803,-0.03525708243250847,-0.01741858571767807,26.560754394531273
13.1,1956,-28.272193908691406,0.5484433174133301,16.409690856933594,98.78736114501953,13907.355649041927,1621.070068359375,798.7390747070312,49.272334575653076,-0.0353960320353508,-0.017440451309084892,26.562188720703148
13.2,1956,-28.33821678161621,0.5489674210548401,16.408538818359375,98.75932312011719,13905.496380480661,1620.4962158203125,799.3954467773438,49.33029115200043,-0.0354495570063591,-0.01748736947774887,26.564080810546898
13.3,1956,-28.414628982543945,0.5491642951965332,16.38370704650879,98.7572250366211,13890.89033968275,1618.0093994140625,798.8421630859375,49.371910095214844,-0.03556976467370987,-0.017561472952365875,26.565759277343773
13.4,1956,-28.549604415893555,0.5488071441650391,16.363746643066406,98.7491226196289,13878.367379084828,1615.9056396484375,797.6029663085938,49.35950040817261,-0.03579425439238548,-0.0176678653806448,26.566949462890648
13.5,1956,-28.668787002563477,0.5500228404998779,16.33732032775879,98.77803802490234,13857.557559426064,1613.7684326171875,798.171142578125,49.46008026599884,-0.03591809421777725,-0.017765117809176445,26.568597412109398
13.6,1956,-28.731557846069336,0.5498140454292297,16.320945739746094,98.77458953857422,13830.307326725924,1612.0947265625,796.2991943359375,49.39531087875366,-0.036081358790397644,-0.017822500318288803,26.570947265625023
13.7,1956,-28.72323226928711,0.5479841232299805,16.29876708984375,98.75508117675781,13804.841758707475,1609.5860595703125,792.1875610351562,49.216851592063904,-0.03625812008976936,-0.01784510537981987,26.572778320312523
13.8,1956,-28.505569458007812,0.549145519733429,16.274669647216797,98.76780700683594,13798.695098441922,1607.4134521484375,793.5130615234375,49.36583638191223,-0.035923250019550323,-0.01773381233215332,26.574761962890648
13.9,1956,-28.495941162109375,0.5494160056114197,16.281902313232422,98.78711700439453,13818.771701846743,1608.442138671875,795.0590209960938,49.430376291275024,-0.03584128990769386,-0.017716484144330025,26.576684570312523
14,1918,-28.419189453125,0.5507107377052307,16.306991577148438,98.76683807373047,13834.711286992046,1610.5899658203125,797.8518676757812,49.537861347198486,-0.03561963140964508,-0.017645204439759254,26.578332519531273
14.1,1918,-28.363149642944336,0.5498982667922974,16.346885681152344,98.7741470336914,13849.147137689677,1614.649658203125,797.5060424804688,49.39189553260803,-0.03556480631232262,-0.017566131427884102,26.579980468750023
14.2,1918,-28.4139404296875,0.5498412847518921,16.367441177368164,98.76354217529297,13853.568583240074,1616.5064697265625,797.6780395507812,49.345797300338745,-0.03562081605195999,-0.01757737435400486,26.581475830078148
14.3,1918,-28.488754272460938,0.5511873364448547,16.362096786499023,98.77534484863281,13854.069828055965,1616.1717529296875,799.6597290039062,49.47863519191742,-0.03562609478831291,-0.017627306282520294,26.582025146484398
14.4,1918,-28.7061710357666,0.5486655831336975,16.372854232788086,98.77962493896484,13858.769872469147,1617.304443359375,796.271240234375,49.23446774482727,-0.036050744354724884,-0.017749393358826637,26.583642578125023
14.5,1918,-28.728532791137695,0.5507180094718933,16.33756446838379,98.7823486328125,13845.556825985163,1613.863037109375,798.4878540039062,49.476805329322815,-0.03597867116332054,-0.01780109852552414,26.585015869140648
14.6,1918,-28.850452423095703,0.5507906675338745,16.33904266357422,98.76415252685547,13841.349866588542,1613.711669921875,798.3505859375,49.47293698787689,-0.036137573421001434,-0.017878318205475807,26.585961914062523
14.7,1918,-28.865140914916992,0.5511960983276367,16.339458465576172,98.77165985107422,13831.776090605043,1613.87548828125,798.3856201171875,49.47008788585663,-0.03615438565611839,-0.017885606735944748,26.585809326171898
14.8,1918,-28.840484619140625,0.5531132221221924,16.340965270996094,98.78289794921875,13832.700479300394,1614.2078857421875,801.2160034179688,49.63524341583252,-0.03599588945508003,-0.017866648733615875,26.586938476562523
14.9,1918,-28.702789306640625,0.5520610809326172,16.355426788330078,98.77781677246094,13838.020668462537,1615.5533447265625,799.99951171875,49.518606066703796,-0.035878509283065796,-0.01776653714478016,26.588555908203148
15,1887,-28.58475685119629,0.551353931427002,16.38167381286621,98.77210235595703,13851.152116953237,1618.0523681640625,799.7329711914062,49.425652623176575,-0.035742878913879395,-0.017666149884462357,26.589959716796898
15.1,1887,-28.60341453552246,0.5536701679229736,16.42885971069336,98.77925109863281,13877.711098081698,1622.8304443359375,804.6325073242188,49.58204627037048,-0.03554841876029968,-0.017625633627176285,26.591180419921898
15.2,1887,-28.752735137939453,0.5579733848571777,16.49199104309082,98.74950408935547,13926.559153918606,1628.575927734375,813.740478515625,49.96638298034668,-0.035334035754203796,-0.017655139788985252,26.592401123046898
15.3,1887,-28.951322555541992,0.563299834728241,16.56988525390625,98.74685668945312,13993.092991957103,1636.22412109375,825.4332275390625,50.44744610786438,-0.03507409244775772,-0.017693983390927315,26.593865966796898
15.4,1887,-29.253786087036133,0.5773828625679016,16.684799194335938,98.71475219726562,14086.859577411466,1647.0357666015625,851.7393188476562,51.71346664428711,-0.03434593975543976,-0.01776147447526455,26.595727539062523
15.5,1887,-29.96342658996582,0.6000301241874695,16.918277740478516,96.57426452636719,14261.281116485003,1633.8702392578125,896.1077270507812,54.84570860862732,-0.03343730419874191,-0.018338926136493683,26.597192382812523
15.6,1887,-30.176124572753906,0.5940166711807251,16.982532501220703,92.13706970214844,14323.173194391235,1564.7208251953125,890.9769897460938,56.941598653793335,-0.03386857733130455,-0.019285310059785843,26.599481201171898
15.7,1887,-29.754920959472656,0.5829318761825562,16.999160766601562,87.24203491210938,14260.348567990324,1483.0413818359375,870.515625,58.69799852371216,-0.03418080136179924,-0.02006344683468342,26.600915527343773
15.8,1887,-29.242334365844727,0.5672756433486938,17.004371643066406,82.33978271484375,14146.768824080886,1400.13623046875,840.3883056640625,60.02189517021179,-0.03479621559381485,-0.020885348320007324,26.602014160156273
15.9,1887,-28.68395233154297,0.550186812877655,17.00057029724121,78.01773834228516,13997.360567005879,1326.3460693359375,806.4639282226562,60.803431272506714,-0.03556755930185318,-0.021626295521855354,26.603295898437523
16,1862,-28.118438720703125,0.5362218618392944,16.993438720703125,74.42677307128906,13838.77486705761,1264.766845703125,777.0890502929688,61.44129037857056,-0.03618432208895683,-0.022232113406062126,26.605096435546898
16.1,1862,-27.4870662689209,0.5204817056655884,16.99960708618164,70.77862548828125,13688.773276002863,1203.2088623046875,746.1027221679688,62.00941205024719,-0.036840859800577164,-0.022844800725579262,26.605645751953148
16.2,1862,-26.761367797851562,0.5018720626831055,17.0052547454834,66.61115264892578,13503.465398939565,1132.7396240234375,709.68701171875,62.65226602554321,-0.03770868852734566,-0.023625347763299942,26.607293701171898
16.3,1862,-26.077362060546875,0.4880121946334839,16.995206832885742,63.501644134521484,13326.520150502303,1079.2236328125,681.04541015625,63.1051242351532,-0.038290198892354965,-0.024163076654076576,26.609887695312523
16.4,1862,-25.634471893310547,0.4763259291648865,16.98556137084961,61.15276336669922,13172.174049147969,1038.7139892578125,657.0377197265625,63.25492262840271,-0.03901522234082222,-0.024679046124219894,26.611840820312523
16.5,1862,-25.227516174316406,0.47090059518814087,16.977083206176758,59.4217643737793,13041.506519759156,1008.8082275390625,643.1105346679688,63.749533891677856,-0.03922734037041664,-0.02500724606215954,26.613702392578148
16.6,1862,-24.825359344482422,0.46292844414711,16.972448348999023,57.968040466308594,12946.250188084543,983.8595581054688,627.6051025390625,63.79011273384094,-0.03955569863319397,-0.025232624262571335,26.615838623046898
16.7,1862,-24.462356567382812,0.4579393267631531,16.968725204467773,56.77447509765625,12873.284096803996,963.3904418945312,617.3421020507812,64.08015489578247,-0.03962528333067894,-0.025391943752765656,26.617730712890648
16.8,1862,-24.2769832611084,0.45501473546028137,16.965106964111328,55.825531005859375,12813.441294214823,947.0861206054688,610.548095703125,64.46595191955566,-0.03976260870695114,-0.025633342564105988,26.620202636718773
16.9,1862,-24.14041519165039,0.4520357847213745,16.961017608642578,55.16609573364258,12751.0479714927,935.673095703125,603.5973510742188,64.50942158699036,-0.03999423608183861,-0.025800051167607307,26.622064208984398
17,1853,-24.07937240600586,0.450348824262619,16.95735740661621,54.77293395996094,12696.404126761361,928.80419921875,598.7677612304688,64.46651816368103,-0.04021488130092621,-0.025925133377313614,26.624749755859398
17.1,1853,-24.04233741760254,0.44704970717430115,16.96114730834961,54.13993453979492,12650.12174497044,918.275390625,592.2146606445312,64.49205279350281,-0.0405973382294178,-0.026182055473327637,26.626763916015648
17.2,1853,-23.83812713623047,0.4442695677280426,16.961088180541992,53.455810546875,12596.397626191978,906.668701171875,586.0322875976562,64.63576555252075,-0.040677156299352646,-0.026291992515325546,26.629907226562523
17.3,1853,-23.637863159179688,0.4418104588985443,16.95891761779785,52.96406555175781,12556.685048546069,898.2131958007812,580.951171875,64.6785318851471,-0.04068821296095848,-0.026316538453102112,26.631524658203148
17.4,1853,-23.337488174438477,0.43932294845581055,16.958812713623047,52.47783660888672,12534.66524721546,889.9617919921875,576.6671752929688,64.79684710502625,-0.04046959429979324,-0.026223022490739822,26.634271240234398
17.5,1853,-23.24769401550293,0.4350346624851227,16.958463668823242,52.00853729248047,12523.445523138853,881.98486328125,570.5271606445312,64.68672752380371,-0.0407477430999279,-0.026358380913734436,26.637078857421898
17.6,1853,-23.26915168762207,0.43241310119628906,16.956584930419922,51.70622634887695,12500.043218664881,876.7610473632812,566.0293579101562,64.55914378166199,-0.041109442710876465,-0.02653990313410759,26.640283203125023
17.7,1853,-23.185274124145508,0.43180111050605774,16.955612182617188,51.4811897277832,12481.76643385479,872.8950805664062,564.40185546875,64.65861201286316,-0.04107937216758728,-0.026561353355646133,26.643304443359398
17.8,1853,-23.14266586303711,0.4326697289943695,16.95417594909668,51.345794677734375,12464.742761084422,870.525634765625,564.765869140625,64.87641930580139,-0.04097745195031166,-0.026584703475236893,26.646508789062523
17.9,1853,-22.988262176513672,0.43134406208992004,16.954513549804688,51.176979064941406,12456.455902023581,867.6807861328125,562.6611328125,64.8465633392334,-0.040856316685676575,-0.026493916288018227,26.650292968750023
18,1853,-22.99342918395996,0.4286603629589081,16.95455551147461,51.01498031616211,12453.507883094777,864.9363403320312,559.0281372070312,64.63228464126587,-0.04113107919692993,-0.02658395655453205,26.653863525390648
18.1,1853,-22.933202743530273,0.4274040460586548,16.955297470092773,50.80703353881836,12456.98628897993,861.4483642578125,557.54541015625,64.72185850143433,-0.04113243892788887,-0.026621680706739426,26.657281494140648
18.2,1853,-22.84247589111328,0.42769330739974976,16.955507278442383,50.577816009521484,12460.885507373307,857.572509765625,558.0973510742188,65.0787353515625,-0.040929194539785385,-0.02663620375096798,26.660119628906273
18.3,1853,-22.693574905395508,0.4263923168182373,16.95564079284668,50.360321044921875,12460.65703299211,853.8915405273438,556.3895263671875,65.15927314758301,-0.04078720882534981,-0.026576649397611618,26.663720703125023
18.4,1853,-22.668540954589844,0.42434677481651306,16.955333709716797,50.159324645996094,12455.360157542333,850.4680786132812,553.4849243164062,65.0800347328186,-0.04095602035522461,-0.026654193177819252,26.666345214843773
18.5,1853,-22.756319046020508,0.4237280786037445,16.95402717590332,50.08298873901367,12442.736947981233,849.1083374023438,552.1178588867188,65.02324938774109,-0.0412164181470871,-0.026800254359841347,26.669488525390648
18.6,1853,-22.71630096435547,0.4256868064403534,16.952791213989258,50.09428405761719,12428.797679357018,849.2379150390625,554.0487060546875,65.24068713188171,-0.041000548750162125,-0.02674904093146324,26.672723388671898
