Time (s),MGM - ESC throttle (μs),MGM - force Fz (thrust) (N),MGM - torque MZ (torque) (N⋅m),MGM - voltage (V),MGM - current (A),MGM - rotation speed (rpm),MGM - electrical power (W),MGM - mechanical power (W),MGM - motor & ESC efficiency (%),MGM - propeller efficiency (N/W),MGM - powertrain efficiency (N/W)
72.6,1250,1.966820478439331,0.037467218935489655,16.975980758666992,3.027280807495117,3748.760727823953,51.39105987548828,14.708479881286621,28.620699048042297,0.13372017443180084,0.038271646946668625
72.7,1250,1.9268877506256104,0.037247225642204285,16.975948333740234,3.015343427658081,3751.986179929924,51.18831253051758,14.634698867797852,28.589919209480286,0.1316656917333603,0.03764312
72.8,1250,1.9153903722763062,0.036852647,16.97626495361328,3.0013957023620605,3756.651545195961,50.95248794555664,14.49767017364502,28.453311324119568,0.1321171224117279,0.037591696
72.9,1250,1.921736478805542,0.037467524,16.975675582885742,3.0262060165405273,3758.168102185433,51.371891021728516,14.745511054992676,28.703460097312927,0.13032688200473785,0.037408326
73,1250,1.9248878955841064,0.037305698,16.97558594,3.0104732513427734,3758.4140618509045,51.10454559326172,14.682784080505371,28.730875253677368,0.13109828531742096,0.037665688
73.1,1250,1.927573323249817,0.037570253014564514,16.97544288635254,3.0329747200012207,3759.2137221850917,51.486087799072266,14.790054321289062,28.726309537887573,0.13032902777194977,0.03743872
73.2,1250,1.9242793321609497,0.037356846034526825,16.975866317749023,3.0131142139434814,3759.2355787904357,51.15022277832031,14.70612907409668,28.750857710838318,0.13084879517555237,0.037620153
73.3,1250,1.9340126514434814,0.037737772,16.975818634033203,3.0095982551574707,3760.512004542528,51.09039306640625,14.861130714416504,29.087916016578674,0.13013899326324463,0.037854719907045364
73.4,1250,1.923063039779663,0.037804797291755676,16.975542068481445,3.027494192123413,3759.6805792752402,51.39335632324219,14.884233474731445,28.96139621734619,0.12920135259628296,0.037418514490127563
73.5,1250,1.917344570159912,0.037257999181747437,16.97596549987793,3.015716791152954,3760.0836150777845,51.194705963134766,14.670524597167969,28.656333684921265,0.13069365918636322,0.037452008575201035
73.6,1250,1.928841233253479,0.037708391,16.97555923461914,3.0413148403167725,3760.803425947115,51.628021240234375,14.85071086883545,28.76482903957367,0.1298820823431015,0.037360355257987976
73.7,1250,1.9296619892120361,0.037475503981113434,16.97545623779297,3.0437793731689453,3760.2558451278956,51.66954422,14.756844520568848,28.56004238128662,0.13076385855674744,0.037346218
73.8,1250,1.929007887840271,0.037495288997888565,16.975507736206055,3.036285638809204,3760.8459734721846,51.54249191,14.766952514648438,28.650054335594177,0.13063006103038788,0.037425585091114044
73.9,1250,1.925781011581421,0.037188634276390076,16.975690841674805,3.026933431625366,3764.176628705212,51.38428497314453,14.659152030944824,28.528472781181335,0.13137055933475494,0.037478015
74,1250,1.9272428750991821,0.036658965051174164,16.97585678100586,3.0027782917022705,3762.3167773011364,50.974735260009766,14.443224906921387,28.334087133407593,0.13343577086925507,0.037807807326316833
74.1,1250,1.9275537729263306,0.036372397,16.975812911987305,2.994046449661255,3761.285436950302,50.82637405395508,14.32639217376709,28.186926245689392,0.13454565405845642,0.037924282252788544
74.2,1250,1.9138798713684082,0.034471367,16.97731590270996,2.9073851108551025,3757.1189851289187,49.359596252441406,13.562572479248047,27.477073669433594,0.14111481606960297,0.038774222
74.3,1250,1.9048290252685547,0.036196847,16.975130081176758,2.9756767749786377,3748.471346369198,50.51250076293945,14.208674430847168,28.129026293754578,0.13406099379062653,0.037710051983594894
74.4,1250,1.9097445011138916,0.036560599,16.97528076171875,2.9957072734832764,3752.0135735419553,50.85297393798828,14.365022659301758,28.248149156570435,0.13294406235218048,0.037554234
74.5,1250,1.9012625217437744,0.036134038120508194,16.975919723510742,2.9847710132598877,3755.438649310069,50.66923141479492,14.210383415222168,28.04538905620575,0.1337938904762268,0.037523016
74.6,1250,1.885957122,0.036465786,16.975608825683594,3.0095882415771484,3758.516642185319,51.08959197998047,14.35260296,28.09300720691681,0.13140174746513367,0.036914702504873276
74.7,1250,1.8846522569656372,0.035831466,16.97568130493164,2.9833037853240967,3754.8933998620864,50.64361572265625,14.08934497833252,27.82057523727417,0.1337643563747406,0.037214015
74.8,1250,1.8848642110824585,0.036138683557510376,16.97546959,2.992327928543091,3757.459656750881,50.796173095703125,14.219858169555664,27.993956208229065,0.13255155086517334,0.037106421
74.9,1250,1.8564869165420532,0.035646364,16.975751876831055,2.9821882247924805,3758.4295071853476,50.62488555908203,14.029760360717773,27.713170647621155,0.1323249191045761,0.03667143
75,1250,1.8384960889816284,0.035703983157873154,16.97545623779297,2.975706100463867,3759.011475730308,50.51396942138672,14.054614067077637,27.823224663734436,0.13081085681915283,0.036395796
75.1,1250,1.8341093063354492,0.035714246332645416,16.975383758544922,2.970734119415283,3760.302181131225,50.429351806640625,14.063481330871582,27.88749337,0.13041645288467407,0.036369875
75.2,1250,1.8286563158035278,0.036016989,16.975175857543945,3.001234769821167,3764.1911997754414,50.94648742675781,14.19736385345459,27.867206931114197,0.12880252301692963,0.035893667
75.3,1250,1.827315330505371,0.035991877,16.97529411315918,3.004499673843384,3770.3827389373014,51.00226593017578,14.210801124572754,27.863076329231262,0.12858636677265167,0.035828121
75.4,1250,1.8444006443023682,0.035661932080984116,16.975343704223633,3.001173257827759,3772.7706459264887,50.945945739746094,14.089445114135742,27.655673027038574,0.13090655207633972,0.036203090101480484
75.5,1250,1.8628109693527222,0.035660501569509506,16.975444793701172,3.0015451908111572,3773.894366862577,50.95256423950195,14.093076705932617,27.659207582473755,0.1321791559457779,0.036559708416461945
75.6,1250,1.868705153465271,0.035808306,16.97552490234375,2.993450403213501,3773.1544479163304,50.815391540527344,14.148714065551758,27.84336507320404,0.1320759654045105,0.036774393171072006
75.7,1250,1.875515103340149,0.035928647965192795,16.97540283203125,2.993966579437256,3772.1907173313602,50.823787689208984,14.192638397216797,27.925187349319458,0.13214704394340515,0.036902308
75.8,1250,1.8867859840393066,0.036103647,16.975345611572266,3.0032577514648438,3772.791045,50.98133850097656,14.264037132263184,27.978938817977905,0.1322757452726364,0.037009347
75.9,1250,1.8793766498565674,0.035605632,16.97547721862793,3.0028011798858643,3771.667615910126,50.97398376464844,14.063089370727539,27.588757872581482,0.13363896310329437,0.036869332
76,1300,1.8707534074783325,0.034923155,16.97666358947754,2.951727867126465,3772.494669856345,50.11049270629883,13.796557426452637,27.532273530960083,0.1355956643819809,0.037332568
76.1,1300,2.097640037536621,0.068773843,16.957815170288086,4.404110431671143,3975.1523202417416,74.68408966064453,28.62896728515625,38.33342195,0.073269844,0.028086839243769646
76.2,1300,2.512951374053955,0.070054121,16.969158172607422,4.757750511169434,4323.9994782884805,80.73502349853516,31.721078872680664,39.29035663604736,0.079220235,0.031125914305448532
76.3,1300,2.8097798824310303,0.066179313,16.974445343017578,4.759285926818848,4557.443177275874,80.78623962402344,31.58436393737793,39.09621834754944,0.088961102,0.034780428
76.4,1300,3.025984048843384,0.063250177,16.97539710998535,4.7277750968933105,4689.0321811459935,80.25585938,31.058006286621094,38.69873881340027,0.09743008,0.037704214453697205
76.5,1300,3.1390411853790283,0.061325568705797195,16.975439071655273,4.694349765777588,4759.165364952547,79.68865203857422,30.563352584838867,38.35345804691315,0.10270604491233826,0.03939132
76.6,1300,3.216470241546631,0.06040908,16.975317001342773,4.6909966468811035,4793.985851,79.63115692138672,30.32686996459961,38.08417618274689,0.10606008023023605,0.040392108261585236
76.7,1300,3.2604494094848633,0.060185269,16.975175857543945,4.687613010406494,4809.844130053072,79.57305145263672,30.31445885,38.096386194229126,0.10755426436662674,0.040974289
76.8,1300,3.2793221473693848,0.060775432735681534,16.97503089904785,4.701817035675049,4817.635572726115,79.81349182128906,30.661304473876953,38.416191935539246,0.10695312172174454,0.041087318
76.9,1300,3.2864835262298584,0.061030094,16.975088119506836,4.710887908935547,4822.455099915179,79.96773529052734,30.82058334350586,38.54127228,0.10663275420665741,0.041097619
77,1300,3.2973718643188477,0.061470210552215576,16.97509766,4.725593566894531,4825.658403994401,80.21741485595703,31.063465118408203,38.72409164905548,0.10614951699972153,0.041105438
