Time (s),Take sample,Powertrain 1 ESC throttle - target (?s)
396.4,x,1137.26
396.5,x,1137.26
396.6,x,1137.26
396.7,x,1137.26
396.8,x,1137.26
396.9,x,1137.26
397,x,1137.26
397.1,x,1137.26
397.2,x,1137.26
397.3,x,1137.26
397.4,x,1137.26
397.5,x,1137.26
397.6,x,1137.26
397.7,x,1137.26
397.8,x,1137.26
397.9,x,1137.26
398,x,1137.26
398.1,x,1137.26
398.2,x,1156.86
398.3,x,1137.26
398.4,x,1137.26
398.5,x,1137.26
398.6,x,1137.26
398.7,x,1137.26
398.8,x,1137.26
398.9,x,1137.26
399,x,1137.26
399.1,x,1137.26
399.2,x,1137.26
399.3,x,1137.26
399.4,x,1137.26
399.5,x,1137.26
399.6,x,1137.26
399.7,x,1137.26
399.8,x,1137.26
399.9,x,1137.26
400,x,1137.26
400.1,x,1137.26
400.2,x,1137.26
400.3,x,1137.26
400.4,x,1137.26
400.5,x,1137.26
400.6,x,1137.26
400.7,x,1137.26
400.8,x,1137.26
400.9,x,1137.26
401,x,1137.26
401.1,x,1137.26
401.2,x,1137.26
401.3,x,1137.26
401.4,x,1137.26
401.5,x,1137.26
401.6,x,1137.26
401.7,x,1137.26
401.8,x,1137.26
401.9,x,1137.26
402,x,1137.26
402.1,x,1137.26
402.2,x,1137.26
402.3,x,1137.26
402.4,x,1137.26
402.5,x,1137.26
402.6,x,1137.26
402.7,x,1137.26
402.8,x,1137.26
402.9,x,1137.26
403,x,1137.26
403.1,x,1137.26
403.2,x,1137.26
403.3,x,1137.26
403.4,x,1137.26
403.5,x,1137.26
403.6,x,1137.26
403.7,x,1137.26
403.8,x,1137.26
403.9,x,1137.26
404,x,1137.26
404.1,x,1137.26
404.2,x,1176.48
404.3,x,1196.08
404.4,x,1254.9
404.5,x,1352.94
404.6,x,1352.94
404.7,x,1352.94
404.8,x,1352.94
404.9,x,1352.94
405,x,1352.94
405.1,x,1352.94
405.2,x,1352.94
405.3,x,1352.94
405.4,x,1352.94
405.5,x,1352.94
405.6,x,1352.94
405.7,x,1352.94
405.8,x,1352.94
405.9,x,1352.94
406,x,1352.94
406.1,x,1352.94
406.2,x,1352.94
406.3,x,1352.94
406.4,x,1352.94
406.5,x,1352.94
406.6,x,1352.94
406.7,x,1352.94
406.8,x,1352.94
406.9,x,1352.94
407,x,1352.94
407.1,x,1352.94
407.2,x,1352.94
407.3,x,1352.94
407.4,x,1352.94
407.5,x,1352.94
407.6,x,1352.94
407.7,x,1352.94
407.8,x,1352.94
407.9,x,1352.94
408,x,1352.94
408.1,x,1352.94
408.2,x,1352.94
408.3,x,1352.94
408.4,x,1352.94
408.5,x,1352.94
408.6,x,1352.94
408.7,x,1352.94
408.8,x,1352.94
408.9,x,1352.94
409,x,1352.94
409.1,x,1352.94
409.2,x,1352.94
409.3,x,1352.94
409.4,x,1352.94
409.5,x,1352.94
409.6,x,1352.94
409.7,x,1352.94
409.8,x,1352.94
409.9,x,1352.94
410,x,1352.94
410.1,x,1352.94
410.2,x,1352.94
410.3,x,1352.94
410.4,x,1352.94
410.5,x,1352.94
410.6,x,1352.94
410.7,x,1352.94
410.8,x,1352.94
410.9,x,1352.94
411,x,1352.94
411.1,x,1352.94
411.2,x,1352.94
411.3,x,1352.94
411.4,x,1352.94
411.5,x,1352.94
411.6,x,1352.94
411.7,x,1352.94
411.8,x,1352.94
411.9,x,1352.94
412,x,1352.94
412.1,x,1352.94
412.2,x,1352.94
412.3,x,1352.94
412.4,x,1352.94
412.5,x,1352.94
412.6,x,1352.94
412.7,x,1352.94
412.8,x,1352.94
412.9,x,1352.94
413,x,1352.94
413.1,x,1352.94
413.2,x,1352.94
413.3,x,1352.94
413.4,x,1352.94
413.5,x,1352.94
413.6,x,1352.94
413.7,x,1352.94
413.8,x,1352.94
413.9,x,1352.94
414,x,1352.94
414.1,x,1352.94
414.2,x,1352.94
414.3,x,1352.94
414.4,x,1352.94
414.5,x,1352.94
414.6,x,1352.94
414.7,x,1352.94
414.8,x,1352.94
414.9,x,1352.94
415,x,1352.94
415.1,x,1352.94
415.2,x,1352.94
415.3,x,1352.94
415.4,x,1352.94
415.5,x,1352.94
415.6,x,1352.94
415.7,x,1352.94
415.8,x,1352.94
415.9,x,1352.94
416,x,1352.94
416.1,x,1352.94
416.2,x,1352.94
416.3,x,1352.94
416.4,x,1352.94
416.5,x,1352.94
416.6,x,1352.94
416.7,x,1352.94
416.8,x,1352.94
416.9,x,1352.94
417,x,1352.94
417.1,x,1352.94
417.2,x,1352.94
417.3,x,1352.94
417.4,x,1352.94
417.5,x,1352.94
417.6,x,1352.94
417.7,x,1352.94
417.8,x,1352.94
417.9,x,1352.94
418,x,1352.94
418.1,x,1352.94
418.2,x,1352.94
418.3,x,1352.94
418.4,x,1352.94
418.5,x,1352.94
418.6,x,1352.94
418.7,x,1352.94
418.8,x,1352.94
418.9,x,1352.94
419,x,1352.94
419.1,x,1352.94
419.2,x,1352.94
419.3,x,1352.94
419.4,x,1352.94
419.5,x,1352.94
419.6,x,1352.94
419.7,x,1352.94
419.8,x,1352.94
419.9,x,1352.94
420,x,1352.94
420.1,x,1352.94
420.2,x,1352.94
420.3,x,1352.94
420.4,x,1352.94
420.5,x,1352.94
420.6,x,1352.94
420.7,x,1352.94
420.8,x,1352.94
420.9,x,1352.94
421,x,1352.94
421.1,x,1352.94
421.2,x,1352.94
421.3,x,1352.94
421.4,x,1352.94
421.5,x,1352.94
421.6,x,1352.94
421.7,x,1352.94
421.8,x,1352.94
421.9,x,1352.94
422,x,1352.94
422.1,x,1352.94
422.2,x,1352.94
422.3,x,1352.94
422.4,x,1352.94
422.5,x,1352.94
422.6,x,1352.94
422.7,x,1352.94
422.8,x,1352.94
422.9,x,1352.94
423,x,1352.94
423.1,x,1352.94
423.2,x,1352.94
423.3,x,1352.94
423.4,x,1352.94
423.5,x,1352.94
423.6,x,1352.94
423.7,x,1352.94
423.8,x,1352.94
423.9,x,1333.34
424,x,1333.34
424.1,x,1333.34
424.2,x,1352.94
424.3,x,1352.94
424.4,x,1352.94
424.5,x,1352.94
424.6,x,1352.94
424.7,x,1352.94
424.8,x,1352.94
424.9,x,1352.94
425,x,1352.94
425.1,x,1352.94
425.2,x,1352.94
425.3,x,1352.94
425.4,x,1352.94
425.5,x,1352.94
425.6,x,1352.94
425.7,x,1352.94
425.8,x,1352.94
425.9,x,1352.94
426,x,1352.94
426.1,x,1352.94
426.2,x,1352.94
426.3,x,1352.94
426.4,x,1352.94
426.5,x,1352.94
426.6,x,1352.94
426.7,x,1352.94
426.8,x,1352.94
426.9,x,1352.94
427,x,1352.94
427.1,x,1352.94
427.2,x,1352.94
427.3,x,1352.94
427.4,x,1352.94
427.5,x,1352.94
427.6,x,1352.94
427.7,x,1352.94
427.8,x,1352.94
427.9,x,1352.94
428,x,1352.94
428.1,x,1352.94
428.2,x,1352.94
428.3,x,1352.94
428.4,x,1352.94
428.5,x,1352.94
428.6,x,1352.94
428.7,x,1352.94
428.8,x,1352.94
428.9,x,1352.94
429,x,1352.94
429.1,x,1352.94
429.2,x,1352.94
429.3,x,1352.94
429.4,x,1352.94
429.5,x,1352.94
429.6,x,1352.94
429.7,x,1352.94
429.8,x,1352.94
429.9,x,1352.94
430,x,1352.94
430.1,x,1352.94
430.2,x,1352.94
430.3,x,1352.94
430.4,x,1352.94
430.5,x,1352.94
430.6,x,1352.94
430.7,x,1352.94
430.8,x,1352.94
430.9,x,1352.94
431,x,1352.94
431.1,x,1352.94
431.2,x,1352.94
431.3,x,1352.94
431.4,x,1352.94
431.5,x,1352.94
431.6,x,1352.94
431.7,x,1352.94
431.8,x,1352.94
431.9,x,1352.94
432,x,1352.94
432.1,x,1352.94
432.2,x,1352.94
432.3,x,1352.94
432.4,x,1352.94
432.5,x,1352.94
432.6,x,1352.94
432.7,x,1352.94
432.8,x,1352.94
432.9,x,1352.94
433,x,1352.94
433.1,x,1352.94
433.2,x,1352.94
433.3,x,1352.94
433.4,x,1352.94
433.5,x,1352.94
433.6,x,1352.94
433.7,x,1352.94
433.8,x,1352.94
433.9,x,1352.94
434,x,1352.94
434.1,x,1352.94
434.2,x,1352.94
434.3,x,1352.94
434.4,x,1352.94
434.5,x,1352.94
434.6,x,1352.94
434.7,x,1352.94
434.8,x,1352.94
434.9,x,1352.94
435,x,1352.94
435.1,x,1352.94
435.2,x,1352.94
435.3,x,1352.94
435.4,x,1352.94
435.5,x,1352.94
435.6,x,1352.94
435.7,x,1352.94
435.8,x,1352.94
435.9,x,1352.94
436,x,1352.94
436.1,x,1352.94
436.2,x,1352.94
436.3,x,1352.94
436.4,x,1352.94
436.5,x,1352.94
436.6,x,1352.94
436.7,x,1352.94
436.8,x,1352.94
436.9,x,1352.94
437,x,1352.94
437.1,x,1352.94
437.2,x,1352.94
437.3,x,1352.94
437.4,x,1352.94
437.5,x,1352.94
437.6,x,1352.94
437.7,x,1352.94
437.8,x,1352.94
437.9,x,1352.94
438,x,1352.94
438.1,x,1352.94
438.2,x,1352.94
438.3,x,1352.94
438.4,x,1352.94
438.5,x,1352.94
438.6,x,1352.94
438.7,x,1352.94
438.8,x,1352.94
438.9,x,1352.94
439,x,1352.94
439.1,x,1352.94
439.2,x,1352.94
439.3,x,1352.94
439.4,x,1352.94
439.5,x,1352.94
439.6,x,1352.94
439.7,x,1352.94
439.8,x,1352.94
439.9,x,1352.94
440,x,1352.94
440.1,x,1352.94
440.2,x,1352.94
440.3,x,1352.94
440.4,x,1352.94
440.5,x,1333.34
440.6,x,1333.34
440.7,x,1333.34
440.8,x,1333.34
440.9,x,1333.34
441,x,1333.34
441.1,x,1333.34
441.2,x,1333.34
441.3,x,1352.94
441.4,x,1352.94
441.5,x,1352.94
441.6,x,1352.94
441.7,x,1352.94
441.8,x,1352.94
441.9,x,1352.94
442,x,1352.94
442.1,x,1352.94
442.2,x,1352.94
442.3,x,1352.94
442.4,x,1352.94
442.5,x,1352.94
442.6,x,1352.94
442.7,x,1352.94
442.8,x,1352.94
442.9,x,1352.94
443,x,1352.94
443.1,x,1352.94
443.2,x,1352.94
443.3,x,1352.94
443.4,x,1352.94
443.5,x,1352.94
443.6,x,1352.94
443.7,x,1352.94
443.8,x,1352.94
443.9,x,1352.94
444,x,1352.94
444.1,x,1352.94
444.2,x,1352.94
444.3,x,1352.94
444.4,x,1352.94
444.5,x,1352.94
444.6,x,1352.94
444.7,x,1352.94
444.8,x,1352.94
444.9,x,1352.94
445,x,1352.94
445.1,x,1352.94
445.2,x,1352.94
445.3,x,1352.94
445.4,x,1352.94
445.5,x,1352.94
445.6,x,1352.94
445.7,x,1352.94
445.8,x,1352.94
445.9,x,1352.94
446,x,1352.94
446.1,x,1352.94
446.2,x,1352.94
446.3,x,1352.94
446.4,x,1352.94
446.5,x,1352.94
446.6,x,1352.94
446.7,x,1352.94
446.8,x,1352.94
446.9,x,1352.94
447,x,1352.94
447.1,x,1352.94
447.2,x,1352.94
447.3,x,1352.94
447.4,x,1352.94
447.5,x,1352.94
447.6,x,1352.94
447.7,x,1352.94
447.8,x,1352.94
447.9,x,1352.94
448,x,1352.94
448.1,x,1352.94
448.2,x,1352.94
448.3,x,1352.94
448.4,x,1352.94
448.5,x,1352.94
448.6,x,1352.94
448.7,x,1352.94
448.8,x,1352.94
448.9,x,1352.94
449,x,1352.94
449.1,x,1352.94
449.2,x,1352.94
449.3,x,1352.94
449.4,x,1352.94
449.5,x,1352.94
449.6,x,1352.94
449.7,x,1352.94
449.8,x,1352.94
449.9,x,1352.94
450,x,1352.94
450.1,x,1352.94
450.2,x,1352.94
450.3,x,1352.94
450.4,x,1352.94
450.5,x,1352.94
450.6,x,1352.94
450.7,x,1352.94
450.8,x,1352.94
450.9,x,1352.94
451,x,1352.94
451.1,x,1352.94
451.2,x,1352.94
451.3,x,1352.94
451.4,x,1352.94
451.5,x,1352.94
451.6,x,1352.94
451.7,x,1352.94
451.8,x,1352.94
451.9,x,1352.94
452,x,1352.94
452.1,x,1352.94
452.2,x,1352.94
452.3,x,1352.94
452.4,x,1352.94
452.5,x,1352.94
452.6,x,1352.94
452.7,x,1352.94
452.8,x,1352.94
452.9,x,1352.94
453,x,1352.94
453.1,x,1352.94
453.2,x,1352.94
453.3,x,1352.94
453.4,x,1352.94
453.5,x,1352.94
453.6,x,1352.94
453.7,x,1352.94
453.8,x,1352.94
453.9,x,1352.94
454,x,1352.94
454.1,x,1352.94
454.2,x,1352.94
454.3,x,1352.94
454.4,x,1352.94
454.5,x,1352.94
454.6,x,1352.94
454.7,x,1352.94
454.8,x,1352.94
454.9,x,1352.94
455,x,1352.94
455.1,x,1352.94
455.2,x,1352.94
455.3,x,1352.94
455.4,x,1352.94
455.5,x,1352.94
455.6,x,1352.94
455.7,x,1352.94
455.8,x,1352.94
455.9,x,1352.94
456,x,1352.94
456.1,x,1352.94
456.2,x,1352.94
456.3,x,1352.94
456.4,x,1352.94
456.5,x,1352.94
456.6,x,1352.94
456.7,x,1352.94
456.8,x,1352.94
456.9,x,1352.94
457,x,1352.94
457.1,x,1352.94
457.2,x,1352.94
457.3,x,1352.94
457.4,x,1352.94
457.5,x,1352.94
457.6,x,1352.94
457.7,x,1352.94
457.8,x,1352.94
457.9,x,1352.94
458,x,1352.94
458.1,x,1352.94
458.2,x,1352.94
458.3,x,1352.94
458.4,x,1352.94
458.5,x,1352.94
458.6,x,1352.94
458.7,x,1352.94
458.8,x,1352.94
458.9,x,1352.94
459,x,1352.94
459.1,x,1352.94
459.2,x,1333.34
459.3,x,1333.34
459.4,x,1352.94
459.5,x,1352.94
459.6,x,1352.94
459.7,x,1352.94
459.8,x,1352.94
459.9,x,1352.94
460,x,1352.94
460.1,x,1352.94
460.2,x,1352.94
460.3,x,1352.94
460.4,x,1333.34
460.5,x,1352.94
460.6,x,1352.94
460.7,x,1352.94
460.8,x,1333.34
460.9,x,1352.94
461,x,1352.94
461.1,x,1352.94
461.2,x,1352.94
461.3,x,1333.34
461.4,x,1333.34
461.5,x,1333.34
461.6,x,1333.34
461.7,x,1333.34
461.8,x,1333.34
461.9,x,1333.34
462,x,1352.94
462.1,x,1352.94
462.2,x,1352.94
462.3,x,1333.34
462.4,x,1352.94
462.5,x,1352.94
462.6,x,1352.94
462.7,x,1333.34
462.8,x,1333.34
462.9,x,1333.34
463,x,1333.34
463.1,x,1352.94
463.2,x,1352.94
463.3,x,1333.34
463.4,x,1333.34
463.5,x,1333.34
463.6,x,1333.34
463.7,x,1352.94
463.8,x,1352.94
463.9,x,1333.34
464,x,1352.94
464.1,x,1333.34
464.2,x,1333.34
464.3,x,1333.34
464.4,x,1352.94
464.5,x,1352.94
464.6,x,1352.94
464.7,x,1352.94
464.8,x,1352.94
464.9,x,1333.34
465,x,1352.94
465.1,x,1352.94
465.2,x,1352.94
465.3,x,1352.94
465.4,x,1352.94
465.5,x,1352.94
465.6,x,1352.94
465.7,x,1352.94
465.8,x,1352.94
465.9,x,1352.94
466,x,1352.94
466.1,x,1352.94
466.2,x,1352.94
466.3,x,1352.94
466.4,x,1352.94
466.5,x,1352.94
466.6,x,1352.94
466.7,x,1333.34
466.8,x,1333.34
466.9,x,1352.94
467,x,1352.94
467.1,x,1352.94
467.2,x,1352.94
467.3,x,1333.34
467.4,x,1333.34
467.5,x,1352.94
467.6,x,1352.94
467.7,x,1352.94
467.8,x,1333.34
467.9,x,1352.94
468,x,1333.34
468.1,x,1333.34
468.2,x,1352.94
468.3,x,1352.94
468.4,x,1333.34
468.5,x,1352.94
468.6,x,1352.94
468.7,x,1333.34
468.8,x,1333.34
468.9,x,1352.94
469,x,1352.94
469.1,x,1352.94
469.2,x,1352.94
469.3,x,1352.94
469.4,x,1352.94
469.5,x,1352.94
469.6,x,1352.94
469.7,x,1352.94
469.8,x,1352.94
469.9,x,1352.94
470,x,1352.94
470.1,x,1352.94
470.2,x,1352.94
470.3,x,1352.94
470.4,x,1333.34
470.5,x,1313.72
470.6,x,1313.72
470.7,x,1235.3
470.8,x,1117.64
470.9,x,1117.64
471,x,1117.64
471.1,x,1117.64
471.2,x,1117.64
471.3,x,1117.64
471.4,x,0
471.5,x,0
471.6,x,0
471.7,x,0
471.8,x,0
471.9,x,0
472,x,0
472.1,x,0
472.2,x,0
472.3,x,0
472.4,x,0
472.5,x,0
472.6,x,0
472.7,x,0
472.8,x,0
472.9,x,0
473,x,0
473.1,x,0
473.2,x,0
473.3,x,0
473.4,x,0
473.5,x,0
473.6,x,0
473.7,x,0
473.8,x,0
473.9,x,0
474,x,0
474.1,x,0
474.2,x,0
474.3,x,0
474.4,x,0
474.5,x,0
474.6,x,0
474.7,x,0
474.8,x,0
474.9,x,0
475,x,0
475.1,x,0
475.2,x,0
475.3,x,0
475.4,x,0
475.5,x,0
475.6,x,0
475.7,x,0
475.8,x,0
475.9,x,0
476,x,0
476.1,x,0
476.2,x,0
476.3,x,0
476.4,x,0
476.5,x,0
476.6,x,0
476.7,x,0
476.8,x,0
476.9,x,0
477,x,0
477.1,x,0
477.2,x,0
477.3,x,0
477.4,x,0
477.5,x,0
477.6,x,0
477.7,x,0
477.8,x,0
477.9,x,0
478,x,0
478.1,x,0
478.2,x,0
478.3,x,0
478.4,x,0
478.5,x,0
478.6,x,0
478.7,x,0
478.8,x,0
478.9,x,0
479,x,0
479.1,x,0
479.2,x,0
479.3,x,0
479.4,x,0
479.5,x,0
479.6,x,0
479.7,x,0
479.8,x,0
479.9,x,0
480,x,0
480.1,x,0
480.2,x,0
480.3,x,0
480.4,x,0
480.5,x,0
480.6,x,0
480.7,x,0
480.8,x,0
480.9,x,0
481,x,0
481.1,x,0
481.2,x,0
481.3,x,0
481.4,x,0
481.5,x,0
481.6,x,0
481.7,x,0
481.8,x,0
481.9,x,0
482,x,0
482.1,x,0
482.2,x,0
482.3,x,0
482.4,x,0
482.5,x,0
482.6,x,0
482.7,x,0
482.8,x,0
482.9,x,0
483,x,0
483.1,x,0
483.2,x,0
483.3,x,0
483.4,x,0
483.5,x,0
483.6,x,0
483.7,x,0
483.8,x,0
483.9,x,0
484,x,0
484.1,x,0
484.2,x,0
484.3,x,0
484.4,x,0
484.5,x,0
484.6,x,0
484.7,x,0
484.8,x,0
484.9,x,0
485,x,0
485.1,x,0
485.2,x,0
485.3,x,0
485.4,x,0
485.5,x,0
485.6,x,0
485.7,x,0
485.8,x,0
485.9,x,0
486,x,0
486.1,x,0
486.2,x,0
486.3,x,0
486.4,x,0
486.5,x,0
486.6,x,0
486.7,x,0
486.8,x,0
486.9,x,0
487,x,0
487.1,x,0
487.2,x,0
487.3,x,0
487.4,x,0
487.5,x,0
487.6,x,0
487.7,x,0
487.8,x,0
487.9,x,0
488,x,0
488.1,x,0
488.2,x,0
488.3,x,0
488.4,x,0
488.5,x,0
488.6,x,0
488.7,x,0
488.8,x,0
488.9,x,0
489,x,0
489.1,x,0
489.2,x,0
489.3,x,0
489.4,x,0
489.5,x,0
489.6,x,0
489.7,x,0
489.8,x,0
489.9,x,0
490,x,0
490.1,x,0
490.2,x,0
490.3,x,0
490.4,x,0
490.5,x,0
490.6,x,0
490.7,x,0
490.8,x,0
490.9,x,0
491,x,0
491.1,x,0
491.2,x,0
491.3,x,0
491.4,x,0
491.5,x,0
491.6,x,0
491.7,x,0
491.8,x,0
491.9,x,0
492,x,0
492.1,x,0
492.2,x,0
492.3,x,0
492.4,x,0
492.5,x,0
492.6,x,0
492.7,x,0
492.8,x,0
492.9,x,0
493,x,0
493.1,x,0
493.2,x,0
493.3,x,0
493.4,x,0
493.5,x,0
493.6,x,0
493.7,x,0
493.8,x,0
493.9,x,0
494,x,0
494.1,x,0
494.2,x,0
494.3,x,0
494.4,x,0
494.5,x,0
494.6,x,0
494.7,x,0
494.8,x,0
494.9,x,0
495,x,0
495.1,x,0
495.2,x,0
495.3,x,0
495.4,x,0
495.5,x,0
495.6,x,0
495.7,x,0
495.8,x,0
495.9,x,0
496,x,0
496.1,x,0
496.2,x,0
496.3,x,0
496.4,x,0
496.5,x,0
496.6,x,0
496.7,x,0
496.8,x,0
496.9,x,0
497,x,0
497.1,x,0
497.2,x,0
497.3,x,0
497.4,x,0
497.5,x,0
497.6,x,0
497.7,x,0
497.8,x,0
497.9,x,0
498,x,0
498.1,x,0
498.2,x,0
498.3,x,0
498.4,x,0
498.5,x,0
498.6,x,0
498.7,x,0
498.8,x,0
498.9,x,0
499,x,0
499.1,x,0
499.2,x,0
499.3,x,0
499.4,x,0
499.5,x,0
499.6,x,0
499.7,x,0
499.8,x,0
499.9,x,0
500,x,0
500.1,x,0
500.2,x,0
500.3,x,0
500.4,x,39.22
500.5,x,58.82
500.6,x,98.04
500.7,x,137.26
500.8,x,176.48
500.9,x,215.68
501,x,235.3
501.1,x,274.5
501.2,x,313.72
501.3,x,392.16
501.4,x,431.38
501.5,x,450.98
501.6,x,470.58
501.7,x,509.8
501.8,x,529.42
501.9,x,568.62
502,x,588.24
502.1,x,627.46
502.2,x,686.28
502.3,x,705.88
502.4,x,745.1
502.5,x,764.7
502.6,x,862.74
502.7,x,901.96
502.8,x,921.56
502.9,x,941.18
503,x,960.78
503.1,x,960.78
503.2,x,980.4
503.3,x,1000
503.4,x,1000
503.5,x,1000
503.6,x,1000
503.7,x,1019.6
503.8,x,1039.22
503.9,x,1039.22
504,x,1039.22
504.1,x,1058.82
504.2,x,1058.82
504.3,x,1058.82
504.4,x,1058.82
504.5,x,1058.82
504.6,x,1058.82
504.7,x,1058.82
504.8,x,1058.82
504.9,x,1039.22
505,x,1039.22
505.1,x,1019.6
505.2,x,1019.6
505.3,x,1000
505.4,x,980.4
505.5,x,980.4
505.6,x,980.4
505.7,x,960.78
505.8,x,960.78
505.9,x,960.78
506,x,960.78
506.1,x,941.18
506.2,x,921.56
506.3,x,901.96
506.4,x,882.36
506.5,x,862.74
506.6,x,862.74
506.7,x,843.14
506.8,x,823.52
506.9,x,823.52
507,x,803.92
507.1,x,784.32
507.2,x,784.32
507.3,x,784.32
507.4,x,784.32
507.5,x,784.32
507.6,x,745.1
507.7,x,725.5
507.8,x,725.5
507.9,x,725.5
508,x,745.1
508.1,x,764.7
508.2,x,764.7
508.3,x,764.7
508.4,x,764.7
508.5,x,764.7
508.6,x,764.7
508.7,x,764.7
508.8,x,764.7
508.9,x,764.7
509,x,725.5
509.1,x,686.28
509.2,x,666.66
509.3,x,666.66
509.4,x,666.66
509.5,x,725.5
509.6,x,745.1
509.7,x,745.1
509.8,x,745.1
509.9,x,745.1
510,x,725.5
510.1,x,705.88
510.2,x,686.28
510.3,x,666.66
510.4,x,666.66
510.5,x,666.66
510.6,x,666.66
510.7,x,666.66
510.8,x,666.66
510.9,x,705.88
511,x,745.1
511.1,x,764.7
511.2,x,784.32
511.3,x,784.32
511.4,x,803.92
511.5,x,803.92
511.6,x,803.92
511.7,x,823.52
511.8,x,823.52
511.9,x,823.52
512,x,843.14
512.1,x,862.74
512.2,x,882.36
512.3,x,882.36
512.4,x,901.96
512.5,x,921.56
512.6,x,941.18
512.7,x,941.18
512.8,x,960.78
512.9,x,960.78
513,x,960.78
513.1,x,980.4
513.2,x,1000
513.3,x,1000
513.4,x,1000
513.5,x,1000
513.6,x,1000
513.7,x,1000
513.8,x,1000
513.9,x,1000
514,x,1000
514.1,x,1000
514.2,x,1000
514.3,x,1000
514.4,x,1019.6
514.5,x,1039.22
514.6,x,1058.82
514.7,x,1058.82
514.8,x,1058.82
514.9,x,1058.82
515,x,1058.82
515.1,x,1058.82
515.2,x,1058.82
515.3,x,1058.82
515.4,x,1058.82
515.5,x,1058.82
515.6,x,1058.82
515.7,x,1058.82
515.8,x,1058.82
515.9,x,1039.22
516,x,1039.22
516.1,x,1039.22
516.2,x,1019.6
516.3,x,1019.6
516.4,x,1019.6
516.5,x,1019.6
516.6,x,1019.6
516.7,x,1019.6
516.8,x,1000
516.9,x,1000
517,x,1000
517.1,x,1000
517.2,x,1000
517.3,x,1000
517.4,x,1000
517.5,x,1000
517.6,x,1000
517.7,x,1000
517.8,x,1000
517.9,x,1000
518,x,941.18
518.1,x,901.96
518.2,x,882.36
518.3,x,882.36
518.4,x,901.96
518.5,x,921.56
518.6,x,921.56
518.7,x,921.56
518.8,x,921.56
518.9,x,901.96
519,x,882.36
519.1,x,882.36
519.2,x,882.36
519.3,x,882.36
519.4,x,882.36
519.5,x,882.36
519.6,x,882.36
519.7,x,882.36
519.8,x,882.36
519.9,x,901.96
520,x,901.96
520.1,x,921.56
520.2,x,941.18
520.3,x,941.18
520.4,x,960.78
520.5,x,960.78
520.6,x,980.4
520.7,x,980.4
520.8,x,1000
520.9,x,1000
521,x,1019.6
521.1,x,1019.6
521.2,x,1019.6
521.3,x,1019.6
521.4,x,1019.6
521.5,x,1039.22
521.6,x,1039.22
521.7,x,1039.22
521.8,x,1058.82
521.9,x,1058.82
522,x,1058.82
522.1,x,1058.82
522.2,x,1039.22
522.3,x,1039.22
522.4,x,1039.22
522.5,x,1039.22
522.6,x,1039.22
522.7,x,1039.22
522.8,x,1058.82
522.9,x,1058.82
523,x,1078.44
523.1,x,1117.64
523.2,x,1117.64
523.3,x,1117.64
523.4,x,1117.64
523.5,x,1117.64
523.6,x,1137.26
523.7,x,1137.26
523.8,x,1117.64
523.9,x,1098.04
524,x,1078.44
524.1,x,1078.44
524.2,x,1058.82
524.3,x,1058.82
524.4,x,1058.82
524.5,x,1058.82
524.6,x,1078.44
524.7,x,1117.64
524.8,x,1137.26
524.9,x,1176.48
525,x,1176.48
525.1,x,1176.48
525.2,x,1176.48
525.3,x,1176.48
525.4,x,1156.86
525.5,x,1156.86
525.6,x,1156.86
525.7,x,1156.86
525.8,x,1156.86
525.9,x,1156.86
526,x,1156.86
526.1,x,1137.26
526.2,x,1117.64
526.3,x,1117.64
526.4,x,1058.82
526.5,x,960.78
526.6,x,921.56
526.7,x,882.36
526.8,x,843.14
526.9,x,823.52
527,x,823.52
527.1,x,764.7
527.2,x,725.5
527.3,x,705.88
527.4,x,686.28
527.5,x,666.66
527.6,x,647.06
527.7,x,607.84
527.8,x,568.62
527.9,x,529.42
528,x,509.8
528.1,x,490.2
528.2,x,450.98
528.3,x,431.38
528.4,x,411.76
528.5,x,392.16
528.6,x,372.54
528.7,x,372.54
528.8,x,333.34
528.9,x,294.12
529,x,274.5
529.1,x,235.3
529.2,x,156.86
529.3,x,98.04
529.4,x,78.44
529.5,x,39.22
529.6,x,0
529.7,x,0
529.8,x,0
529.9,x,0
530,x,0
530.1,x,0
530.2,x,0
530.3,x,0
530.4,x,0
530.5,x,0
530.6,x,0
530.7,x,0
530.8,x,0
530.9,x,0
531,x,0
531.1,x,0
531.2,x,0
531.3,x,0
531.4,x,0
531.5,x,0
531.6,x,0
531.7,x,0
531.8,x,0
531.9,x,0
532,x,0
532.1,x,0
532.2,x,0
532.3,x,0
532.4,x,0
532.5,x,0
532.6,x,0
532.7,x,0
532.8,x,0
532.9,x,0
533,x,0
533.1,x,0
533.2,x,0
533.3,x,0
533.4,x,0
533.5,x,0
533.6,x,0
533.7,x,0
533.8,x,0
533.9,x,0
534,x,0
534.1,x,0
534.2,x,0
534.3,x,0
534.4,x,0
534.5,x,0
534.6,x,0
534.7,x,0
534.8,x,0
534.9,x,0
535,x,0
535.1,x,0
535.2,x,0
535.3,x,0
535.4,x,0
535.5,x,0
535.6,x,0
535.7,x,0
535.8,x,0
535.9,x,0
536,x,0
536.1,x,0
536.2,x,0
536.3,x,0
536.4,x,0
536.5,x,0
536.6,x,0
536.7,x,0
536.8,x,0
536.9,x,0
537,x,0
537.1,x,0
537.2,x,0
537.3,x,0
537.4,x,0
537.5,x,0
537.6,x,0
537.7,x,0
537.8,x,0
537.9,x,0
538,x,0
538.1,x,0
538.2,x,0
